Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZKinect 2: 0.0170135, 0.1619602, -0.2118509, 1.622278, 0.2211292, 0.02576993, 1.681044, 0.2762584, 0.2552026, 1.728623, 0.3341625, 0.3843484, 1.764797, 0.1153083, 0.1447129, 1.667287, -0.03408907, -0.01758649, 1.647704, 0.02995862, -0.1669236, 1.542802, 0.07898758, -0.2353823, 1.508186, 0.4354705, 0.1117395, 1.743888, 0.4950079, -0.09845388, 1.755959, 0.4855607, -0.2401701, 1.623909, 0.4537397, -0.2676904, 1.587334, 0.08481645, -0.1780817, 1.568459, -0.001410439, -0.4952199, 1.488935, 0.0594143, -0.8329775, 1.324328, 0.09036049, -0.8271452, 1.191196, 0.232389, -0.237293, 1.614327, 0.3009161, -0.5469521, 1.534057, 0.2465897, -0.9235917, 1.553858, 0.2574651, -0.9675193, 1.43354, 0.2629539, 0.1989863, 1.718752, 0.1079138, -0.2978201, 1.464034, 0.05737337, -0.2545634, 1.536714, 0.4293804, -0.3289607, 1.524397, 0.39892, -0.2465629, 1.553187,
Kinect 2: 0.0480722, 0.1616682, -0.2117193, 1.622406, 0.2210232, 0.0258086, 1.681048, 0.2762502, 0.2551863, 1.728588, 0.3356746, 0.3837206, 1.765684, 0.1152895, 0.1447514, 1.667265, -0.03409281, -0.01622405, 1.647215, 0.04882886, -0.1858503, 1.529757, 0.08892282, -0.2433547, 1.5042, 0.4354635, 0.1116273, 1.743848, 0.4948105, -0.09894519, 1.756052, 0.4599098, -0.2641825, 1.590532, 0.4293771, -0.3043887, 1.555179, 0.08465443, -0.1778694, 1.568467, -0.00152184, -0.4946299, 1.489563, 0.05959047, -0.8308973, 1.325173, 0.09056593, -0.8250369, 1.192097, 0.231946, -0.2372991, 1.614639, 0.3001899, -0.5458689, 1.534026, 0.2470598, -0.921881, 1.553793, 0.2581127, -0.9658392, 1.43358, 0.2629386, 0.1989781, 1.718719, 0.1136198, -0.2970829, 1.463923, 0.05985092, -0.2757709, 1.517706, 0.4303589, -0.3302848, 1.486786, 0.4109319, -0.2682572, 1.5355,
Kinect 2: 0.0840497, 0.1616068, -0.2114828, 1.622562, 0.2210088, 0.02585287, 1.681062, 0.2762749, 0.2551399, 1.728561, 0.3366492, 0.3832891, 1.76673, 0.115235, 0.1448146, 1.667263, -0.03351928, -0.01585292, 1.645722, 0.04919562, -0.1891211, 1.528892, 0.08859263, -0.2437491, 1.504178, 0.4364479, 0.111062, 1.744556, 0.4943511, -0.09984324, 1.756311, 0.4879346, -0.2421451, 1.624944, 0.4516431, -0.2738882, 1.582246, 0.08472961, -0.1774694, 1.568476, 0.001307355, -0.4834343, 1.481544, 0.1804316, -0.8122527, 1.411994, 0.2269161, -0.8112729, 1.285946, 0.2317557, -0.2371749, 1.615032, 0.3000256, -0.5455359, 1.534174, 0.2454702, -0.9199851, 1.554092, 0.2563197, -0.9641576, 1.433951, 0.2629459, 0.1989613, 1.718696, 0.1143616, -0.2970838, 1.466144, 0.06163454, -0.2782636, 1.516375, 0.4295712, -0.3420274, 1.5461, 0.402598, -0.2601525, 1.543759,
Kinect 2: 0.1160724, 0.1629855, -0.2112648, 1.623301, 0.2220713, 0.0260204, 1.683317, 0.2770322, 0.2549194, 1.733406, 0.3376427, 0.382746, 1.767879, 0.1157219, 0.1445667, 1.667137, -0.03330199, -0.0146102, 1.644677, 0.04957772, -0.1920297, 1.528407, 0.08874945, -0.2448051, 1.504198, 0.4372493, 0.1105056, 1.745366, 0.493887, -0.1008164, 1.756853, 0.4880541, -0.2424213, 1.624754, 0.4518792, -0.2732902, 1.58284, 0.08588525, -0.1771623, 1.568764, 0.002017542, -0.4859088, 1.486697, 0.1555133, -0.8209717, 1.395946, 0.1986559, -0.8191114, 1.268126, 0.233488, -0.2371271, 1.616336, 0.3001611, -0.5450756, 1.534435, 0.2478271, -0.9193128, 1.552951, 0.2593969, -0.9632944, 1.432823, 0.2638089, 0.1988559, 1.722754, 0.112902, -0.2972426, 1.465556, 0.06292588, -0.2770804, 1.515353, 0.4290281, -0.3438097, 1.528795, 0.4010081, -0.2585848, 1.545687,
Kinect 2: 0.1490961, 0.1637958, -0.2111213, 1.622737, 0.2222116, 0.02605278, 1.683078, 0.2769513, 0.2548618, 1.733121, 0.3386796, 0.3822794, 1.769391, 0.1161079, 0.1444609, 1.667122, -0.03347336, -0.01399393, 1.644197, 0.06931577, -0.218734, 1.523276, 0.1318628, -0.259637, 1.496883, 0.4371015, 0.1103504, 1.74538, 0.4936602, -0.1021631, 1.757537, 0.4721835, -0.2478284, 1.612985, 0.4651783, -0.2697825, 1.585498, 0.08679402, -0.1768533, 1.568157, 0.0009066701, -0.4878294, 1.48097, 0.1549937, -0.8201021, 1.398041, 0.1987862, -0.8192499, 1.27064, 0.2342749, -0.2371479, 1.615724, 0.3000226, -0.5447713, 1.534629, 0.2499307, -0.9187284, 1.553257, 0.2620343, -0.9627318, 1.433238, 0.2637853, 0.1988222, 1.722511, 0.1877191, -0.3188041, 1.451306, 0.08461118, -0.2833933, 1.47568, 0.4464624, -0.3091683, 1.554659, 0.4270359, -0.2485633, 1.591818,
Kinect 2: 0.1830766, 0.1629057, -0.212242, 1.62669, 0.2222807, 0.02540969, 1.687215, 0.278021, 0.2545183, 1.737072, 0.3396595, 0.3817829, 1.770699, 0.1275153, 0.1393452, 1.664933, -0.03322736, -0.01326471, 1.643754, 0.05495197, -0.2029234, 1.526409, 0.0906054, -0.2479768, 1.505606, 0.4456992, 0.1014964, 1.756706, 0.493149, -0.1034223, 1.75848, 0.4877349, -0.2460399, 1.627746, 0.4595834, -0.2631943, 1.600474, 0.08672189, -0.1772744, 1.570636, 0.004913536, -0.4723359, 1.471674, 0.1543428, -0.8199179, 1.400465, 0.2024999, -0.8215697, 1.275578, 0.2323161, -0.2392405, 1.621371, 0.3020943, -0.5478751, 1.535447, 0.2487717, -0.9177787, 1.553108, 0.2649474, -0.9616894, 1.433815, 0.2646013, 0.1983931, 1.72652, 0.1143012, -0.2979456, 1.468905, 0.06321222, -0.2806756, 1.517667, 0.4311421, -0.3176527, 1.549258, 0.4032892, -0.2436627, 1.567,
Kinect 2: 0.2165922, 0.1560039, -0.2101453, 1.628987, 0.2203501, 0.0259839, 1.687392, 0.2778767, 0.2545125, 1.736575, 0.3412231, 0.3810833, 1.77174, 0.1262933, 0.1399571, 1.665369, -0.03312207, -0.01307855, 1.643611, 0.02697493, -0.1662074, 1.542824, 0.07732049, -0.2336479, 1.513631, 0.4425206, 0.1033916, 1.753827, 0.4930358, -0.1043383, 1.76003, 0.4879748, -0.2454041, 1.62761, 0.4586993, -0.2636903, 1.600479, 0.0812335, -0.175375, 1.572597, 0.003792893, -0.4759403, 1.48212, 0.138728, -0.748381, 1.427277, 0.04376897, -0.7356266, 1.342617, 0.2244942, -0.2370228, 1.623713, 0.3009785, -0.5468467, 1.536025, 0.2477418, -0.9128934, 1.553254, 0.2632434, -0.9561934, 1.433358, 0.264263, 0.1984548, 1.726183, 0.1097015, -0.2954591, 1.472538, 0.05981215, -0.2565803, 1.534778, 0.430647, -0.3181861, 1.548829, 0.4036842, -0.2447831, 1.568645,
Kinect 2: 0.2492234, 0.1566783, -0.2091135, 1.628817, 0.2202999, 0.0263293, 1.687274, 0.2777027, 0.254537, 1.736291, 0.3419271, 0.3807995, 1.773992, 0.1258439, 0.1402641, 1.665652, -0.03256439, -0.01359349, 1.643106, 0.05349598, -0.1917816, 1.532273, 0.09084081, -0.2482105, 1.508578, 0.4424075, 0.1037263, 1.753749, 0.4927171, -0.1048497, 1.761601, 0.4885241, -0.24505, 1.628279, 0.4586489, -0.265273, 1.601097, 0.08192459, -0.1743253, 1.572041, 0.003811152, -0.4753479, 1.484918, 0.1385911, -0.7465318, 1.427445, 0.04477616, -0.7357396, 1.343429, 0.225238, -0.2359019, 1.623885, 0.3011011, -0.5464706, 1.536541, 0.2489444, -0.9110682, 1.553977, 0.264555, -0.9543972, 1.434101, 0.264114, 0.1985481, 1.725966, 0.1139947, -0.2991109, 1.472771, 0.06386626, -0.282554, 1.52025, 0.4294348, -0.3187362, 1.551686, 0.4056693, -0.245426, 1.570832,
Kinect 2: 0.2830966, 0.1569462, -0.2085347, 1.628659, 0.2202565, 0.0265585, 1.687181, 0.2776527, 0.2545307, 1.73613, 0.3427319, 0.3804101, 1.77518, 0.1251433, 0.1406944, 1.666023, -0.03256172, -0.01340074, 1.643138, 0.05259842, -0.1926691, 1.532743, 0.09045383, -0.2483644, 1.509659, 0.4412158, 0.1044487, 1.752923, 0.492392, -0.1069361, 1.763201, 0.4758528, -0.247315, 1.620765, 0.4506763, -0.2747527, 1.584885, 0.08217821, -0.1735609, 1.571603, 0.003702868, -0.4739355, 1.487575, 0.06159942, -0.8250091, 1.3396, 0.09637427, -0.8223091, 1.208091, 0.2255428, -0.2354342, 1.623931, 0.3010362, -0.5459464, 1.537017, 0.2490457, -0.9093803, 1.554848, 0.2642767, -0.9528793, 1.435056, 0.2640579, 0.1985876, 1.725835, 0.1148645, -0.298849, 1.472658, 0.06430972, -0.286492, 1.517667, 0.429929, -0.3436857, 1.528272, 0.401701, -0.2620897, 1.550345,
Kinect 2: 0.3150946, 0.155279, -0.2084786, 1.630371, 0.2194931, 0.02667248, 1.687644, 0.277568, 0.2545138, 1.735971, 0.3433074, 0.38008, 1.776238, 0.1245273, 0.1410545, 1.666317, -0.03213657, -0.01434314, 1.642941, 0.05248866, -0.1942381, 1.532907, 0.09082971, -0.2481657, 1.51005, 0.4404231, 0.1051402, 1.752573, 0.4924138, -0.1072759, 1.76462, 0.4758359, -0.2474881, 1.620757, 0.4624033, -0.273517, 1.590059, 0.08117334, -0.1735681, 1.572292, 0.004116048, -0.4878093, 1.484578, 0.1492557, -0.8167786, 1.39985, 0.1939821, -0.8172669, 1.273107, 0.2231517, -0.2353149, 1.627091, 0.3007874, -0.5456016, 1.53794, 0.2506146, -0.9077896, 1.554738, 0.2661577, -0.9506407, 1.434599, 0.2639001, 0.1985902, 1.725762, 0.1140717, -0.299996, 1.477947, 0.06367008, -0.2777494, 1.522517, 0.4366261, -0.3069232, 1.556044, 0.4234429, -0.2741819, 1.55055,
Kinect 2: 0.3499675, 0.15564, -0.20778, 1.630949, 0.2194828, 0.02694455, 1.687897, 0.2775636, 0.2545079, 1.735947, 0.3440591, 0.3796842, 1.778626, 0.1230799, 0.1420384, 1.667109, -0.03219734, -0.01437539, 1.643097, 0.05263647, -0.1963286, 1.533364, 0.0909657, -0.2492666, 1.512139, 0.4404415, 0.1052285, 1.752696, 0.4928608, -0.1090109, 1.767012, 0.4910068, -0.2504452, 1.635233, 0.4680522, -0.2565446, 1.620118, 0.08136641, -0.1728753, 1.572544, 0.00427973, -0.4960905, 1.493966, 0.1484743, -0.8153985, 1.399086, 0.1919697, -0.8145143, 1.271558, 0.2237526, -0.2346606, 1.628039, 0.3007533, -0.5455229, 1.538799, 0.2509145, -0.9064478, 1.555717, 0.2662766, -0.9493093, 1.435526, 0.2638876, 0.1985993, 1.725749, 0.1150129, -0.3002184, 1.480268, 0.06381391, -0.2784901, 1.523689, 0.4424307, -0.3132687, 1.562099, 0.4137051, -0.2410409, 1.593812,
