Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0099979, -0.2323079, -0.4289482, 1.998349, Tracked, -0.2056954, -0.1329646, 2.056598, Tracked, -0.1789659, 0.155066, 2.102773, Tracked, -0.1238524, 0.2817281, 2.146027, Tracked, -0.3527395, 0.06972687, 2.025151, Tracked, -0.5415382, -0.1357139, 2.064322, Tracked, -0.5284386, -0.3576403, 2.017001, Tracked, -0.5171759, -0.4267529, 1.997068, Tracked, -0.02380444, 0.005978153, 2.179914, Tracked, -0.002076311, -0.2267354, 2.242251, Tracked, 0.00897244, -0.4213642, 2.137088, Tracked, -0.001381325, -0.4526349, 2.118266, Tracked, -0.2968177, -0.4032543, 1.935219, Tracked, -0.3458951, -0.7169056, 1.872447, Tracked, -0.3924114, -1.001656, 1.829649, Tracked, -0.3319333, -0.9993009, 1.725795, Inferred, -0.1609532, -0.4419902, 2.002017, Tracked, -0.1350918, -0.7589277, 1.940913, Tracked, -0.09510647, -1.046516, 1.92754, Tracked, -0.1111589, -1.097895, 1.83311, Inferred, -0.1857071, 0.08405393, 2.093277, Tracked, -0.5234836, -0.4834163, 1.997858, Tracked, -0.5602601, -0.4317181, 1.986273, Tracked, -0.007591119, -0.5190139, 2.112315, Tracked, -0.03633234, -0.4427476, 2.11, Tracked,
Kinect 2: 0.4104617, -0.2249365, -0.4341935, 1.991302, Tracked, -0.2047194, -0.135642, 2.060684, Tracked, -0.18433, 0.1541478, 2.120071, Tracked, -0.1368678, 0.2837292, 2.171955, Tracked, -0.3600762, 0.06912009, 2.038727, Tracked, -0.5158218, -0.1382409, 2.038254, Tracked, -0.4643492, -0.3338957, 1.901842, Tracked, -0.4398614, -0.366171, 1.887356, Tracked, -0.02414672, 0.001756449, 2.180346, Tracked, 0.001213708, -0.2122533, 2.206632, Tracked, 0.01991789, -0.3673607, 2.046825, Tracked, -0.005111772, -0.4087942, 2.002579, Tracked, -0.2910628, -0.4100449, 1.929081, Tracked, -0.3447197, -0.723434, 1.876296, Tracked, -0.3905396, -1.014529, 1.830395, Tracked, -0.3346319, -0.9629571, 1.731451, Tracked, -0.1517579, -0.4452533, 1.994363, Tracked, -0.1323558, -0.7630394, 1.941687, Tracked, -0.09180403, -1.05706, 1.92905, Tracked, -0.1219796, -1.092031, 1.826162, Inferred, -0.1892789, 0.08267123, 2.106948, Tracked, -0.4220003, -0.4033343, 1.87802, Tracked, -0.4724777, -0.3674145, 1.860263, Tracked, -0.01225614, -0.4648075, 1.978268, Tracked, -0.04685676, -0.3891394, 1.995905, Tracked,
Kinect 2: 0.4445038, -0.2241375, -0.435092, 1.9907, Tracked, -0.2045771, -0.1359325, 2.060852, Tracked, -0.1844702, 0.1540994, 2.12068, Tracked, -0.1367675, 0.2836165, 2.172032, Tracked, -0.3592961, 0.06829704, 2.038804, Tracked, -0.514838, -0.136945, 2.036687, Tracked, -0.4626454, -0.3329312, 1.900024, Tracked, -0.4371717, -0.3633557, 1.882927, Tracked, -0.02428979, 0.001475471, 2.180634, Tracked, 0.001121983, -0.2113306, 2.208133, Tracked, 0.01976046, -0.3610345, 2.043196, Tracked, -0.004254939, -0.3932624, 1.999596, Tracked, -0.2902338, -0.4110055, 1.928327, Tracked, -0.3444924, -0.7242985, 1.87618, Tracked, -0.3908007, -1.015797, 1.830138, Tracked, -0.3317574, -0.9582552, 1.736889, Tracked, -0.1510686, -0.4460807, 1.99384, Tracked, -0.1320951, -0.7638924, 1.94158, Tracked, -0.09172897, -1.05843, 1.929753, Tracked, -0.1155555, -1.095858, 1.826127, Inferred, -0.1893582, 0.08255224, 2.107449, Tracked, -0.4139216, -0.3944719, 1.856823, Tracked, -0.4427558, -0.4212389, 1.898222, Tracked, -0.02213541, -0.4559421, 1.96116, Tracked, -0.03809603, -0.4187225, 2.025812, Tracked,
Kinect 2: 0.4783189, -0.2231852, -0.4349947, 1.989991, Tracked, -0.204422, -0.1359258, 2.060802, Tracked, -0.1844919, 0.1541248, 2.120707, Tracked, -0.1366473, 0.2835791, 2.172135, Tracked, -0.3592398, 0.06813264, 2.038771, Tracked, -0.5137595, -0.1359078, 2.035053, Tracked, -0.4607998, -0.3304911, 1.898147, Tracked, -0.4335791, -0.3589857, 1.883425, Tracked, -0.0244343, 0.001737082, 2.180883, Tracked, 0.001442179, -0.2107483, 2.208822, Tracked, 0.01766425, -0.3531899, 2.037227, Tracked, -0.00420969, -0.3833624, 1.9975, Tracked, -0.289168, -0.4110246, 1.927364, Tracked, -0.3442435, -0.7241882, 1.875674, Tracked, -0.3904215, -1.016199, 1.829715, Tracked, -0.3358646, -0.9636028, 1.73032, Tracked, -0.1502915, -0.4458971, 1.993301, Tracked, -0.1316275, -0.7637414, 1.941358, Tracked, -0.09197048, -1.058847, 1.929535, Tracked, -0.1135983, -1.094317, 1.823947, Inferred, -0.1893608, 0.08256742, 2.107466, Tracked, -0.4049087, -0.4430426, 1.866663, Tracked, -0.4702332, -0.4031509, 1.8945, Tracked, -0.01332363, -0.432927, 1.969782, Tracked, -0.04452985, -0.4075022, 2.014909, Tracked,
Kinect 2: 0.5126792, -0.2203686, -0.4351537, 1.98428, Tracked, -0.2034579, -0.1361488, 2.058683, Tracked, -0.1844531, 0.154073, 2.120211, Tracked, -0.1358647, 0.2832904, 2.170592, Tracked, -0.3583314, 0.06721218, 2.037582, Tracked, -0.5112411, -0.135224, 2.030034, Tracked, -0.4576995, -0.3270825, 1.894354, Tracked, -0.4285388, -0.3568921, 1.875813, Tracked, -0.02451469, 0.00142941, 2.180776, Tracked, 0.001150369, -0.2109019, 2.208665, Tracked, 0.01609134, -0.3469576, 2.026641, Tracked, -0.004037646, -0.3744579, 1.988903, Tracked, -0.2863677, -0.4115825, 1.92217, Tracked, -0.3434228, -0.7244818, 1.873404, Tracked, -0.3878939, -1.017405, 1.829319, Tracked, -0.3430921, -0.95494, 1.729857, Tracked, -0.147613, -0.445595, 1.986884, Tracked, -0.1307828, -0.7637019, 1.939488, Tracked, -0.09164335, -1.059294, 1.929011, Tracked, -0.1165553, -1.09136, 1.822369, Inferred, -0.1892192, 0.08249441, 2.106764, Tracked, -0.3905095, -0.4344905, 1.855884, Tracked, -0.4523364, -0.4016461, 1.895, Tracked, -0.008907888, -0.4143277, 1.962731, Tracked, -0.04475839, -0.4056726, 2.006882, Tracked,
Kinect 2: 0.5445151, -0.2185445, -0.4353442, 1.981181, Tracked, -0.2028606, -0.1364629, 2.056843, Tracked, -0.1847704, 0.1538518, 2.119317, Tracked, -0.1358798, 0.2829244, 2.169945, Tracked, -0.3576348, 0.06592485, 2.036142, Tracked, -0.511099, -0.1347616, 2.0292, Tracked, -0.4540664, -0.3234147, 1.89035, Tracked, -0.4235988, -0.3494105, 1.874053, Tracked, -0.0248453, 0.001196572, 2.180457, Tracked, 0.0008348381, -0.2108977, 2.208539, Tracked, 0.01502215, -0.3449861, 2.021734, Tracked, -0.00487017, -0.3689553, 1.98712, Tracked, -0.2845876, -0.4118166, 1.919264, Tracked, -0.3427761, -0.7244767, 1.870132, Tracked, -0.3879243, -1.018132, 1.830407, Tracked, -0.3441743, -0.956357, 1.729937, Tracked, -0.1458545, -0.4457282, 1.98358, Tracked, -0.130133, -0.7639404, 1.938477, Tracked, -0.09178102, -1.060024, 1.928508, Tracked, -0.1205663, -1.087246, 1.82058, Inferred, -0.1893734, 0.08226615, 2.105745, Tracked, -0.3908281, -0.4288254, 1.859693, Tracked, -0.4527139, -0.3817689, 1.876421, Tracked, -0.008289802, -0.4065789, 1.962544, Tracked, -0.04379453, -0.4034844, 2.001625, Tracked,
Kinect 2: 0.5772133, -0.2181726, -0.4353963, 1.980992, Tracked, -0.2027458, -0.1365275, 2.05677, Tracked, -0.184839, 0.1538063, 2.119331, Tracked, -0.1358808, 0.282853, 2.169894, Tracked, -0.357318, 0.06567129, 2.036069, Tracked, -0.5110656, -0.1345286, 2.028927, Tracked, -0.4541433, -0.3177416, 1.88823, Tracked, -0.4257227, -0.3438056, 1.876315, Tracked, -0.02519634, 0.001059904, 2.18075, Tracked, 0.0006308997, -0.210828, 2.20879, Tracked, 0.01464225, -0.3433223, 2.019939, Tracked, -0.007345045, -0.3691322, 1.991476, Tracked, -0.2841662, -0.4118634, 1.919122, Tracked, -0.3423914, -0.7245023, 1.869626, Tracked, -0.3884593, -1.01837, 1.829691, Tracked, -0.341216, -0.9589779, 1.729603, Tracked, -0.1455507, -0.4457866, 1.983341, Tracked, -0.1295992, -0.7639808, 1.937963, Tracked, -0.09165072, -1.060484, 1.928507, Tracked, -0.1215917, -1.085147, 1.819749, Inferred, -0.1893947, 0.08223514, 2.105743, Tracked, -0.3976512, -0.3788005, 1.845569, Tracked, -0.4195366, -0.4091815, 1.897667, Tracked, -0.0265192, -0.4119922, 1.975328, Tracked, -0.04450146, -0.3507502, 1.983619, Tracked,
Kinect 2: 0.6105237, -0.2180709, -0.4353363, 1.980995, Tracked, -0.202704, -0.1365095, 2.056792, Tracked, -0.1849133, 0.1538355, 2.119453, Tracked, -0.1361621, 0.2829245, 2.170688, Tracked, -0.3573554, 0.06563609, 2.036174, Tracked, -0.5118999, -0.1338178, 2.028629, Tracked, -0.453309, -0.3163351, 1.887264, Tracked, -0.4242942, -0.3414701, 1.87742, Tracked, -0.02488961, -0.00038012, 2.18414, Tracked, 0.0006967592, -0.212627, 2.209488, Tracked, 0.01484668, -0.3381099, 2.019494, Tracked, -0.007414509, -0.3638607, 1.993426, Tracked, -0.2838504, -0.4116402, 1.918969, Tracked, -0.3420908, -0.724277, 1.869367, Tracked, -0.3883203, -1.018485, 1.829593, Tracked, -0.3415058, -0.9585565, 1.72959, Tracked, -0.1455295, -0.4457872, 1.983406, Tracked, -0.1292886, -0.7639627, 1.937771, Tracked, -0.09145027, -1.060823, 1.928521, Tracked, -0.1249793, -1.081712, 1.819496, Inferred, -0.1894253, 0.08225708, 2.105821, Tracked, -0.3981485, -0.3831576, 1.864585, Tracked, -0.4692271, -0.3485423, 1.855545, Tracked, -0.04855102, -0.4241133, 1.982283, Tracked, -0.04565677, -0.3608052, 1.997318, Tracked,
Kinect 2: 0.6465406, -0.2175945, -0.4357741, 1.980951, Tracked, -0.2025236, -0.1367514, 2.056905, Tracked, -0.1850574, 0.153685, 2.119836, Tracked, -0.1359449, 0.2825668, 2.171782, Tracked, -0.357083, 0.06510924, 2.036295, Tracked, -0.5122035, -0.1313699, 2.027316, Tracked, -0.4502122, -0.3132663, 1.885445, Tracked, -0.4193289, -0.3384522, 1.878343, Tracked, -0.02557704, -0.001619718, 2.185566, Tracked, -6.758779E-05, -0.2136201, 2.211082, Tracked, 0.01421896, -0.3376968, 2.018115, Tracked, -0.008709965, -0.3626101, 1.993183, Tracked, -0.2832001, -0.4118278, 1.918571, Tracked, -0.3418418, -0.724385, 1.869021, Tracked, -0.3882878, -1.018884, 1.82941, Tracked, -0.3439325, -0.9571462, 1.729217, Tracked, -0.1451069, -0.4467162, 1.983768, Tracked, -0.1287578, -0.7648576, 1.937684, Tracked, -0.09058572, -1.061983, 1.9282, Tracked, -0.1282002, -1.0793, 1.81956, Inferred, -0.1894774, 0.08209682, 2.1061, Tracked, -0.3903475, -0.3822574, 1.87382, Tracked, -0.4226034, -0.3925625, 1.914125, Tracked, -0.04763332, -0.4275496, 1.981613, Tracked, -0.04566271, -0.3512855, 1.98716, Tracked,
Kinect 2: 0.6778031, -0.216626, -0.435983, 1.979994, Tracked, -0.2023237, -0.136841, 2.05662, Tracked, -0.1852238, 0.1536729, 2.119825, Tracked, -0.1360727, 0.2825405, 2.171723, Tracked, -0.3572207, 0.06520841, 2.036421, Tracked, -0.5119712, -0.1295482, 2.025136, Tracked, -0.4467401, -0.3109345, 1.882208, Tracked, -0.416055, -0.3348144, 1.872779, Tracked, -0.02572701, -0.002035208, 2.185977, Tracked, -0.0004597383, -0.2138279, 2.211563, Tracked, 0.01333765, -0.3369415, 2.014915, Tracked, -0.01076274, -0.3632542, 1.987563, Tracked, -0.2823423, -0.4120582, 1.918021, Tracked, -0.3412365, -0.7245547, 1.868269, Tracked, -0.388385, -1.019276, 1.829275, Tracked, -0.3437612, -0.9552535, 1.730741, Tracked, -0.1441289, -0.4468559, 1.982306, Tracked, -0.1283985, -0.765044, 1.937198, Tracked, -0.09013374, -1.062433, 1.927847, Tracked, -0.1309263, -1.076858, 1.819718, Inferred, -0.1895411, 0.08207963, 2.106064, Tracked, -0.3884287, -0.3814372, 1.871224, Tracked, -0.4562294, -0.3375168, 1.84745, Tracked, -0.04468978, -0.4304916, 1.981693, Tracked, -0.04984023, -0.3669198, 1.9954, Tracked,
Kinect 2: 0.7101863, -0.215526, -0.4359059, 1.978996, Tracked, -0.2018448, -0.1368751, 2.056074, Tracked, -0.1852516, 0.1536587, 2.11973, Tracked, -0.1361507, 0.2825359, 2.171778, Tracked, -0.3574244, 0.06543039, 2.036487, Tracked, -0.5122273, -0.1290381, 2.023098, Tracked, -0.4463772, -0.2863021, 1.881096, Tracked, -0.414762, -0.3150519, 1.86847, Tracked, -0.02607792, -0.001972649, 2.185749, Tracked, -0.0008083693, -0.2133889, 2.212131, Tracked, 0.01277204, -0.3357846, 2.012953, Tracked, -0.01147798, -0.3595871, 1.986039, Tracked, -0.2809229, -0.4118865, 1.91634, Tracked, -0.3407012, -0.7242018, 1.866379, Tracked, -0.3869667, -1.019621, 1.830743, Tracked, -0.34775, -0.9557679, 1.729459, Tracked, -0.1434039, -0.4468318, 1.981842, Tracked, -0.1280117, -0.7650362, 1.93688, Tracked, -0.08971073, -1.062694, 1.926954, Tracked, -0.1338121, -1.077209, 1.820654, Inferred, -0.1895163, 0.08206002, 2.105913, Tracked, -0.3861518, -0.3480617, 1.853848, Tracked, -0.40951, -0.3799375, 1.897222, Tracked, -0.04534772, -0.4250403, 1.974059, Tracked, -0.04611213, -0.3428759, 1.978722, Tracked,
Kinect 2: 0.7445468, -0.2152185, -0.4359214, 1.979584, Tracked, -0.2018327, -0.1370807, 2.057631, Tracked, -0.1866451, 0.1532006, 2.123665, Tracked, -0.1381539, 0.28224, 2.176439, Tracked, -0.3574151, 0.06523944, 2.03696, Tracked, -0.510304, -0.1293702, 2.021574, Tracked, -0.428379, -0.2972549, 1.870135, Tracked, -0.4050706, -0.3292194, 1.863689, Tracked, -0.02788718, -0.001438995, 2.189686, Tracked, -0.001567972, -0.2125827, 2.215708, Tracked, 0.01195437, -0.3359097, 2.012918, Tracked, -0.01101266, -0.364486, 1.993828, Tracked, -0.2805392, -0.4118828, 1.916561, Tracked, -0.340825, -0.7240738, 1.866066, Tracked, -0.386935, -1.019809, 1.830908, Tracked, -0.3434556, -0.9527051, 1.73399, Tracked, -0.14327, -0.4468808, 1.983171, Tracked, -0.127364, -0.7650434, 1.937374, Tracked, -0.0903431, -1.06311, 1.927207, Tracked, -0.1280452, -1.087924, 1.821952, Inferred, -0.1904492, 0.08166535, 2.109107, Tracked, -0.3846707, -0.3896217, 1.877106, Tracked, -0.3722504, -0.3051728, 1.878046, Tracked, -0.0392143, -0.4169119, 1.980737, Tracked, -0.03552741, -0.3358624, 1.984348, Tracked,
Kinect 2: 0.7775927, -0.2150905, -0.4360318, 1.979704, Tracked, -0.2019388, -0.1371155, 2.05796, Tracked, -0.1875688, 0.1534457, 2.124599, Tracked, -0.1385551, 0.2823085, 2.17676, Tracked, -0.3573151, 0.06534858, 2.037205, Tracked, -0.5088544, -0.1292171, 2.020572, Tracked, -0.4317015, -0.2807293, 1.878479, Tracked, -0.4018448, -0.3109438, 1.861157, Tracked, -0.02825929, -0.0009470638, 2.189865, Tracked, -0.001997566, -0.2118126, 2.216258, Tracked, 0.01034519, -0.3369654, 2.011847, Tracked, -0.007218725, -0.3605649, 1.990959, Inferred, -0.2803369, -0.4120086, 1.916768, Tracked, -0.3408241, -0.7241412, 1.865914, Tracked, -0.3869193, -1.020152, 1.831073, Tracked, -0.3429349, -0.9526277, 1.734758, Tracked, -0.1432158, -0.4469639, 1.983219, Tracked, -0.1272007, -0.7651202, 1.937411, Tracked, -0.09030264, -1.063443, 1.927837, Tracked, -0.1257615, -1.079513, 1.817815, Inferred, -0.1911226, 0.08180648, 2.109879, Tracked, -0.3883985, -0.352475, 1.848614, Tracked, -0.3636929, -0.2845223, 1.890583, Tracked, -0.03141332, -0.4215863, 1.976954, Tracked, -0.03215675, -0.3269838, 1.9808, Tracked,
Kinect 2: 0.8125708, -0.2142568, -0.4359518, 1.979506, Tracked, -0.2019859, -0.1370074, 2.05796, Tracked, -0.1892877, 0.1542712, 2.124771, Tracked, -0.1413234, 0.2836232, 2.176195, Tracked, -0.3576078, 0.06551269, 2.037378, Tracked, -0.5090459, -0.1296756, 2.018428, Tracked, -0.4302196, -0.2805259, 1.876854, Tracked, -0.3973744, -0.3067083, 1.853628, Tracked, -0.02878122, -0.0001361885, 2.189512, Tracked, -0.00231292, -0.2107036, 2.216276, Tracked, 0.008866985, -0.3378907, 2.010608, Tracked, -0.02475234, -0.3772525, 1.982671, Tracked, -0.2794464, -0.4120675, 1.916487, Tracked, -0.3404603, -0.7240926, 1.865622, Tracked, -0.3870698, -1.02023, 1.830134, Tracked, -0.3430777, -0.9526678, 1.73386, Tracked, -0.1424863, -0.4467537, 1.983077, Tracked, -0.1267534, -0.7649201, 1.93711, Tracked, -0.0879821, -1.063264, 1.928213, Tracked, -0.1303013, -1.078567, 1.821239, Inferred, -0.1922386, 0.08239856, 2.110001, Tracked, -0.3753855, -0.346956, 1.829638, Tracked, -0.3841259, -0.2801853, 1.825373, Tracked, -0.05143941, -0.4404192, 1.955257, Tracked, -0.05479551, -0.3490823, 1.966333, Tracked,
Kinect 2: 0.8440685, -0.2141311, -0.4359131, 1.979501, Tracked, -0.2022017, -0.1368334, 2.058082, Tracked, -0.1906494, 0.1548724, 2.125237, Tracked, -0.1439363, 0.2847741, 2.175978, Tracked, -0.3579025, 0.0656746, 2.037636, Tracked, -0.5084651, -0.1293862, 2.018039, Tracked, -0.4282283, -0.2785737, 1.875723, Tracked, -0.3882475, -0.3027382, 1.855272, Tracked, -0.02956593, 0.0008322017, 2.189172, Tracked, -0.003179501, -0.2094218, 2.216599, Tracked, 0.007379764, -0.338173, 2.011152, Tracked, -0.02672356, -0.3796985, 1.985458, Tracked, -0.27935, -0.412121, 1.916532, Tracked, -0.340388, -0.724135, 1.865544, Tracked, -0.387225, -1.02045, 1.829426, Tracked, -0.3425439, -0.952976, 1.73347, Tracked, -0.1422713, -0.4465427, 1.982977, Tracked, -0.1267425, -0.7647266, 1.937216, Tracked, -0.08865543, -1.06342, 1.92815, Tracked, -0.128363, -1.077358, 1.819356, Inferred, -0.1933226, 0.08289999, 2.110396, Tracked, -0.3668884, -0.3530616, 1.836162, Tracked, -0.3526894, -0.2711255, 1.885533, Tracked, -0.0461724, -0.439008, 1.95876, Tracked, -0.05685425, -0.3843519, 1.9932, Tracked,
Kinect 2: 0.8774008, -0.213955, -0.4357383, 1.979056, Tracked, -0.2027753, -0.1365603, 2.057893, Tracked, -0.192936, 0.1554001, 2.125288, Tracked, -0.1512644, 0.2873469, 2.17285, Tracked, -0.3585194, 0.06586899, 2.037875, Tracked, -0.5049009, -0.1308224, 2.013804, Tracked, -0.4240961, -0.2802233, 1.872352, Tracked, -0.3872908, -0.2947213, 1.857753, Tracked, -0.03060048, 0.002219462, 2.188453, Tracked, -0.003587433, -0.2074532, 2.217417, Tracked, 0.006935028, -0.3340514, 2.015364, Tracked, -0.02655299, -0.3693938, 1.97924, Tracked, -0.2793177, -0.4121512, 1.916515, Tracked, -0.3403744, -0.7241188, 1.864616, Tracked, -0.3870914, -1.020711, 1.828371, Tracked, -0.3410387, -0.9531761, 1.733247, Tracked, -0.1418602, -0.4456918, 1.981365, Tracked, -0.1267864, -0.763945, 1.937126, Tracked, -0.08921026, -1.06297, 1.928168, Tracked, -0.1265924, -1.077648, 1.81852, Inferred, -0.1951923, 0.08338412, 2.110369, Tracked, -0.3559485, -0.3552278, 1.838233, Tracked, -0.357694, -0.2785328, 1.828312, Tracked, -0.04601795, -0.4174527, 1.951951, Tracked, -0.0509701, -0.3339695, 1.968555, Tracked,
Kinect 2: 0.9104711, -0.214073, -0.435524, 1.979323, Tracked, -0.2047912, -0.1360983, 2.05946, Tracked, -0.1978218, 0.1556724, 2.1287, Tracked, -0.1598025, 0.2888815, 2.173332, Tracked, -0.3608729, 0.06613289, 2.039603, Tracked, -0.5050108, -0.1310191, 2.013769, Tracked, -0.4221908, -0.2796058, 1.872889, Tracked, -0.3820091, -0.2930957, 1.867623, Tracked, -0.03141564, 0.002787346, 2.188576, Tracked, -0.002965219, -0.205928, 2.220199, Tracked, 0.008277895, -0.3278566, 2.035485, Tracked, -0.02465047, -0.3538738, 1.995312, Tracked, -0.2796153, -0.4122476, 1.917744, Tracked, -0.340456, -0.7241972, 1.864601, Tracked, -0.3870994, -1.021054, 1.828683, Tracked, -0.3414836, -0.9573359, 1.730566, Tracked, -0.1419909, -0.4451647, 1.981292, Tracked, -0.1267086, -0.7634256, 1.937322, Tracked, -0.08915997, -1.062686, 1.928035, Tracked, -0.1233395, -1.071781, 1.815279, Inferred, -0.1994447, 0.08374444, 2.113352, Tracked, -0.3550926, -0.3509104, 1.845479, Tracked, -0.35405, -0.2791129, 1.835129, Tracked, -0.03934102, -0.3901472, 1.965985, Tracked, -0.05125324, -0.3260719, 1.986533, Tracked,
Kinect 2: 0.9462667, -0.2142137, -0.4356601, 1.97889, Tracked, -0.2056389, -0.1361377, 2.05943, Tracked, -0.199344, 0.1557437, 2.129165, Tracked, -0.1673602, 0.2904102, 2.171746, Tracked, -0.364068, 0.06457394, 2.0414, Tracked, -0.504634, -0.1315654, 2.01301, Tracked, -0.4186341, -0.2774045, 1.871342, Tracked, -0.3763104, -0.2927521, 1.863193, Tracked, -0.03210637, 0.003042032, 2.187844, Tracked, -0.002825306, -0.2057811, 2.222489, Tracked, 0.008448761, -0.3307384, 2.040115, Tracked, -0.0256151, -0.3523608, 1.995606, Tracked, -0.2799783, -0.4128041, 1.918025, Tracked, -0.3409382, -0.7246466, 1.863566, Tracked, -0.3866586, -1.021949, 1.828387, Tracked, -0.3429973, -0.9559707, 1.730798, Tracked, -0.1419804, -0.4448438, 1.978729, Tracked, -0.1268157, -0.7631623, 1.937654, Tracked, -0.08888117, -1.062632, 1.926938, Tracked, -0.1255566, -1.072765, 1.815546, Inferred, -0.20086, 0.08378005, 2.113688, Tracked, -0.3471989, -0.3486763, 1.840946, Tracked, -0.4120116, -0.3459595, 1.895227, Tracked, -0.03478473, -0.3863957, 1.964739, Tracked, -0.05543743, -0.3187409, 1.988778, Tracked,
Kinect 2: 0.9773414, -0.2142979, -0.4355718, 1.97896, Tracked, -0.2070055, -0.1360013, 2.060891, Tracked, -0.2019964, 0.1555407, 2.132703, Tracked, -0.1751409, 0.2926137, 2.175583, Tracked, -0.3662645, 0.06361637, 2.043554, Tracked, -0.5044239, -0.1319909, 2.013238, Tracked, -0.4154181, -0.2753352, 1.871053, Tracked, -0.3735465, -0.2954511, 1.868958, Tracked, -0.03296971, 0.003532955, 2.188715, Tracked, -0.002686013, -0.208563, 2.229586, Tracked, 0.0111142, -0.3476709, 2.058689, Tracked, -0.02600352, -0.3607449, 2.002914, Tracked, -0.2802715, -0.4130281, 1.918742, Tracked, -0.3410269, -0.7248739, 1.863673, Tracked, -0.386511, -1.02247, 1.828179, Tracked, -0.3426728, -0.9543573, 1.732261, Tracked, -0.1420724, -0.4444094, 1.978585, Tracked, -0.1269175, -0.7627391, 1.937754, Tracked, -0.08870086, -1.062458, 1.926824, Tracked, -0.1268324, -1.076521, 1.817327, Inferred, -0.2032447, 0.08368149, 2.116687, Tracked, -0.338988, -0.355287, 1.848092, Tracked, -0.4130347, -0.3419455, 1.896105, Tracked, -0.03649407, -0.3908849, 1.972689, Tracked, -0.04372582, -0.3287621, 1.986706, Tracked,
Kinect 2: 1.0104136, -0.2145564, -0.4354286, 1.978646, Tracked, -0.2078457, -0.1359816, 2.060969, Tracked, -0.2030817, 0.1553561, 2.133085, Tracked, -0.179913, 0.2935419, 2.174517, Tracked, -0.3693661, 0.06196817, 2.044741, Tracked, -0.5033235, -0.1327385, 2.01325, Tracked, -0.3993371, -0.2697573, 1.873519, Tracked, -0.3573052, -0.2982832, 1.87085, Tracked, -0.03366479, 0.003941632, 2.188272, Tracked, -0.002561237, -0.209673, 2.230923, Tracked, 0.01118054, -0.3470799, 2.058795, Tracked, -0.02572778, -0.3610566, 2.002909, Inferred, -0.2806963, -0.4132454, 1.919024, Tracked, -0.3416373, -0.7249444, 1.862258, Tracked, -0.3861209, -1.02314, 1.829207, Tracked, -0.3429095, -0.954517, 1.733342, Tracked, -0.1423286, -0.4435153, 1.976925, Tracked, -0.1268095, -0.7618584, 1.937375, Tracked, -0.08900513, -1.061897, 1.926657, Tracked, -0.1324676, -1.076542, 1.820095, Inferred, -0.2043095, 0.08354665, 2.117007, Tracked, -0.3233324, -0.3549587, 1.848765, Tracked, -0.4136049, -0.3413582, 1.886668, Tracked, -0.03425064, -0.3902266, 1.973118, Tracked, -0.04551885, -0.3319071, 1.991944, Tracked,
