Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0319959, 0.2640757, -0.4145004, 1.59387, Tracked, 0.2498587, -0.07665648, 1.681814, Tracked, 0.2342733, 0.2459582, 1.751674, Tracked, 0.3042725, 0.3589337, 1.810281, Tracked, 0.08432613, 0.1339346, 1.632737, Tracked, -0.04442947, -0.07422385, 1.536627, Tracked, 0.08593947, -0.2315535, 1.44674, Tracked, 0.1332306, -0.2597207, 1.463248, Tracked, 0.4113255, 0.09742877, 1.804589, Inferred, 0.4005374, -0.1650899, 1.64686, Inferred, 0.4215327, -0.415899, 1.521057, Inferred, 0.4254455, -0.44609, 1.514243, Tracked, 0.1849361, -0.3885381, 1.519465, Tracked, 0.1421255, -0.7032611, 1.451949, Tracked, 0.09225911, -1.118926, 1.407771, Inferred, 0.1372984, -1.142439, 1.275325, Inferred, 0.3304282, -0.4206535, 1.592112, Tracked, 0.4067329, -0.7023345, 1.492815, Tracked, 0.5250583, -1.115427, 1.398829, Inferred, 0.5821741, -1.110722, 1.270049, Inferred, 0.2384189, 0.1671965, 1.736917, Tracked, 0.1717088, -0.2934918, 1.413849, Tracked, 0.05605052, -0.3084327, 1.476731, Tracked, 0.4385801, -0.5036609, 1.499284, Tracked, 0.4426639, -0.475375, 1.514385, Tracked,
Kinect 2: 0.4319841, 0.266593, -0.411451, 1.589385, Tracked, 0.2518666, -0.07511362, 1.674817, Tracked, 0.2356429, 0.2458066, 1.741983, Tracked, 0.3035431, 0.3622211, 1.798241, Tracked, 0.08143519, 0.1342807, 1.631046, Tracked, -0.04574316, -0.07515629, 1.544034, Tracked, 0.07912204, -0.2346589, 1.44976, Tracked, 0.1258617, -0.2629236, 1.462218, Tracked, 0.4127173, 0.0972333, 1.794878, Inferred, 0.4956873, -0.1438926, 1.736655, Inferred, 0.5677183, -0.4145531, 1.656126, Inferred, 0.6507743, -0.576748, 1.663596, Inferred, 0.186112, -0.3863936, 1.515407, Tracked, 0.1442072, -0.6783746, 1.448265, Tracked, 0.08913502, -1.117658, 1.4002, Inferred, 0.1314343, -1.140366, 1.266185, Inferred, 0.3342586, -0.4165294, 1.586991, Tracked, 0.4037545, -0.7009121, 1.488709, Tracked, 0.5126077, -1.117968, 1.396215, Inferred, 0.5670364, -1.114645, 1.265743, Inferred, 0.2399573, 0.1675046, 1.727908, Tracked, 0.1632309, -0.2953621, 1.41332, Tracked, 0.05161004, -0.3082733, 1.479703, Tracked, 0.6588467, -0.5877908, 1.657861, Tracked, 0.6409173, -0.5714398, 1.653785, Tracked,
Kinect 2: 0.4644488, 0.2665079, -0.4113287, 1.589047, Tracked, 0.2515942, -0.07507465, 1.674251, Tracked, 0.2351487, 0.2457373, 1.741216, Tracked, 0.3012874, 0.3630263, 1.796658, Tracked, 0.08096576, 0.1342311, 1.630773, Tracked, -0.04649946, -0.07487668, 1.544871, Tracked, 0.07814799, -0.234272, 1.450058, Tracked, 0.1230293, -0.2631367, 1.462548, Tracked, 0.4122282, 0.09716074, 1.794111, Inferred, 0.4951144, -0.1439474, 1.735566, Inferred, 0.5671229, -0.4146124, 1.654992, Inferred, 0.6510364, -0.5746752, 1.660556, Inferred, 0.1859698, -0.3863462, 1.51522, Tracked, 0.1440687, -0.6780636, 1.448176, Tracked, 0.08890633, -1.117728, 1.400202, Inferred, 0.1311168, -1.140478, 1.266078, Inferred, 0.3342417, -0.416323, 1.586446, Tracked, 0.4030186, -0.7013928, 1.489479, Tracked, 0.5107335, -1.11895, 1.398991, Inferred, 0.5651625, -1.116061, 1.268456, Inferred, 0.2395185, 0.1674627, 1.727188, Tracked, 0.1620807, -0.2953079, 1.411988, Tracked, 0.04993822, -0.3076013, 1.480968, Tracked, 0.650111, -0.5880564, 1.658884, Tracked, 0.6368894, -0.5680282, 1.656807, Tracked,
Kinect 2: 0.4995228, 0.2664294, -0.4109863, 1.588486, Tracked, 0.2511952, -0.07466396, 1.673478, Tracked, 0.2343704, 0.246241, 1.740262, Tracked, 0.3010673, 0.3632549, 1.795962, Tracked, 0.08054507, 0.1341197, 1.630422, Tracked, -0.04662166, -0.07541013, 1.544954, Tracked, 0.07808617, -0.2345308, 1.449712, Tracked, 0.1228204, -0.2628886, 1.460906, Tracked, 0.4114573, 0.09765802, 1.793159, Inferred, 0.4948086, -0.1433956, 1.735236, Inferred, 0.56675, -0.4140409, 1.654558, Inferred, 0.6503579, -0.5730055, 1.6559, Inferred, 0.1857936, -0.3860728, 1.514673, Tracked, 0.1438004, -0.677686, 1.448082, Tracked, 0.08845169, -1.117614, 1.400757, Inferred, 0.1305136, -1.140565, 1.266565, Inferred, 0.3342332, -0.4159516, 1.585895, Tracked, 0.403168, -0.7006004, 1.488652, Tracked, 0.5113348, -1.118408, 1.397606, Inferred, 0.5656528, -1.115424, 1.266919, Inferred, 0.2388382, 0.1679403, 1.726276, Tracked, 0.1619249, -0.2952223, 1.411267, Tracked, 0.05029114, -0.3073974, 1.479618, Tracked, 0.6508932, -0.5861177, 1.655168, Tracked, 0.632201, -0.5793548, 1.654, Tracked,
Kinect 2: 0.5316688, 0.2663954, -0.4109466, 1.58818, Tracked, 0.2509846, -0.07464908, 1.673015, Tracked, 0.2339665, 0.2462349, 1.739678, Tracked, 0.3000652, 0.3636227, 1.795362, Tracked, 0.0797656, 0.1338219, 1.63002, Tracked, -0.04713248, -0.07614627, 1.54532, Tracked, 0.07798392, -0.2347012, 1.449618, Tracked, 0.1228645, -0.2631059, 1.461092, Tracked, 0.4110576, 0.09764903, 1.792574, Inferred, 0.4005466, -0.1651062, 1.635098, Inferred, 0.5038039, -0.3531754, 1.81801, Tracked, 0.5038712, -0.4179999, 1.784322, Tracked, 0.1857264, -0.3861014, 1.514473, Tracked, 0.1434535, -0.6770814, 1.44786, Tracked, 0.08750478, -1.117622, 1.400381, Inferred, 0.1293559, -1.140555, 1.26614, Inferred, 0.3342255, -0.4158305, 1.585459, Tracked, 0.4033803, -0.7005587, 1.488178, Tracked, 0.5118054, -1.118257, 1.397127, Inferred, 0.5660083, -1.115237, 1.266426, Inferred, 0.2384815, 0.1679383, 1.725718, Tracked, 0.1615027, -0.2954649, 1.412148, Tracked, 0.04837802, -0.3086501, 1.480554, Tracked, 0.5053441, -0.4320907, 1.783001, Inferred, 0.4878469, -0.4265797, 1.781058, Inferred,
Kinect 2: 0.565002, 0.2661369, -0.4107188, 1.587906, Tracked, 0.2504108, -0.07441663, 1.672544, Tracked, 0.2330417, 0.2464567, 1.739029, Tracked, 0.2990748, 0.3639305, 1.794792, Tracked, 0.07903052, 0.1339474, 1.629694, Tracked, -0.04722817, -0.07618833, 1.545339, Tracked, 0.07770247, -0.2348258, 1.449516, Tracked, 0.122544, -0.2629232, 1.460731, Tracked, 0.4101403, 0.09786668, 1.791927, Inferred, 0.3996466, -0.1648924, 1.634443, Inferred, 0.503249, -0.3529269, 1.817206, Tracked, 0.5040399, -0.4180852, 1.784138, Tracked, 0.1853112, -0.3858832, 1.513925, Tracked, 0.1431682, -0.6763394, 1.447905, Tracked, 0.08721939, -1.117602, 1.401206, Inferred, 0.1290234, -1.140745, 1.267032, Inferred, 0.3340643, -0.4156255, 1.585369, Tracked, 0.4036537, -0.7010444, 1.488043, Tracked, 0.5122494, -1.118036, 1.397255, Inferred, 0.566426, -1.115004, 1.266544, Inferred, 0.237644, 0.1681635, 1.725112, Tracked, 0.1610364, -0.2953485, 1.411891, Tracked, 0.04496819, -0.3071405, 1.481904, Tracked, 0.5055113, -0.4321751, 1.782817, Inferred, 0.4878512, -0.4265819, 1.781053, Inferred,
Kinect 2: 0.5977086, 0.2659251, -0.4106372, 1.587423, Tracked, 0.2499064, -0.07429822, 1.671849, Tracked, 0.2322415, 0.2466313, 1.738167, Tracked, 0.2983949, 0.3640004, 1.794401, Tracked, 0.07859145, 0.1339624, 1.629047, Tracked, -0.04766212, -0.07689271, 1.54513, Tracked, 0.07741371, -0.2353378, 1.449161, Tracked, 0.1225839, -0.2629915, 1.459236, Tracked, 0.4093473, 0.09803658, 1.791067, Inferred, 0.3988669, -0.1647268, 1.633575, Inferred, 0.5025913, -0.3525942, 1.816432, Tracked, 0.503035, -0.4170024, 1.78192, Tracked, 0.1851025, -0.3858889, 1.51357, Tracked, 0.1426799, -0.675088, 1.447802, Tracked, 0.08593075, -1.117589, 1.401238, Inferred, 0.1276357, -1.140871, 1.267022, Inferred, 0.3338472, -0.415453, 1.584766, Tracked, 0.4035232, -0.7009185, 1.487906, Tracked, 0.5122722, -1.118091, 1.397779, Inferred, 0.566505, -1.115159, 1.267065, Inferred, 0.2369152, 0.1683222, 1.724288, Tracked, 0.1615385, -0.2953713, 1.410826, Tracked, 0.04805332, -0.3088852, 1.479202, Tracked, 0.504508, -0.4310952, 1.780596, Inferred, 0.4876181, -0.4263079, 1.780399, Inferred,
Kinect 2: 0.6324822, 0.2657554, -0.410573, 1.587042, Tracked, 0.2495635, -0.074204, 1.67134, Tracked, 0.2317569, 0.2467667, 1.737579, Tracked, 0.2982908, 0.3639999, 1.794098, Tracked, 0.07817063, 0.1340743, 1.628336, Tracked, -0.049355, -0.07504178, 1.544816, Tracked, 0.07602734, -0.2343299, 1.449329, Tracked, 0.1216358, -0.2618425, 1.458826, Tracked, 0.4088675, 0.09816859, 1.790479, Inferred, 0.3983947, -0.1645976, 1.632982, Inferred, 0.5021033, -0.354097, 1.814299, Tracked, 0.5058086, -0.4207451, 1.784452, Tracked, 0.184898, -0.3858886, 1.51315, Tracked, 0.1408849, -0.6870309, 1.448302, Tracked, 0.08545622, -1.117769, 1.40533, Inferred, 0.1271777, -1.14186, 1.271385, Inferred, 0.3337036, -0.4153453, 1.584442, Tracked, 0.4036061, -0.7008162, 1.48758, Tracked, 0.5126296, -1.117825, 1.39749, Inferred, 0.5669335, -1.114872, 1.266772, Inferred, 0.236462, 0.1684465, 1.723717, Tracked, 0.1613821, -0.2952427, 1.41109, Tracked, 0.04574803, -0.3069541, 1.480119, Tracked, 0.5072709, -0.4348204, 1.783134, Inferred, 0.488481, -0.4274782, 1.781097, Inferred,
Kinect 2: 0.6641616, 0.2655518, -0.4105724, 1.586613, Tracked, 0.2490883, -0.07414016, 1.67074, Tracked, 0.2309999, 0.2469256, 1.736832, Tracked, 0.2974508, 0.3641561, 1.79337, Tracked, 0.07742784, 0.1342172, 1.627658, Tracked, -0.04979271, -0.07574124, 1.544077, Tracked, 0.07447789, -0.2349834, 1.448377, Tracked, 0.1195774, -0.2629021, 1.459342, Tracked, 0.4081172, 0.09832326, 1.789733, Inferred, 0.3976546, -0.1644469, 1.632229, Inferred, 0.5016004, -0.3541388, 1.813235, Tracked, 0.5036392, -0.4196952, 1.780925, Tracked, 0.1846685, -0.3859602, 1.512676, Tracked, 0.1406677, -0.6837694, 1.448023, Tracked, 0.08425365, -1.117799, 1.404744, Inferred, 0.1258918, -1.141938, 1.270722, Inferred, 0.3335193, -0.4152876, 1.584071, Tracked, 0.4038085, -0.7010414, 1.487241, Tracked, 0.5131789, -1.117703, 1.397346, Inferred, 0.5675288, -1.114739, 1.266603, Inferred, 0.2357745, 0.1685792, 1.723005, Tracked, 0.1610225, -0.2954809, 1.411092, Tracked, 0.04243716, -0.3063867, 1.481961, Tracked, 0.5051076, -0.4337712, 1.779604, Inferred, 0.4877621, -0.4272169, 1.779769, Inferred,
Kinect 2: 0.6976427, 0.2655292, -0.4105275, 1.586284, Tracked, 0.248931, -0.07408019, 1.670254, Tracked, 0.2307157, 0.2470065, 1.736199, Tracked, 0.2970477, 0.3645186, 1.793011, Tracked, 0.07695737, 0.1340787, 1.626569, Tracked, -0.04982948, -0.07612908, 1.54323, Tracked, 0.07454079, -0.2354664, 1.447854, Tracked, 0.1195917, -0.2629282, 1.458889, Tracked, 0.4078367, 0.09840088, 1.7891, Inferred, 0.397378, -0.1643719, 1.631591, Inferred, 0.5014372, -0.3542043, 1.8124, Tracked, 0.5040726, -0.4197634, 1.78011, Tracked, 0.1847047, -0.3858544, 1.511771, Tracked, 0.1399132, -0.6873671, 1.448254, Tracked, 0.08352207, -1.117743, 1.407244, Inferred, 0.1251348, -1.142509, 1.273494, Inferred, 0.3334883, -0.4152818, 1.584038, Tracked, 0.4038163, -0.7011098, 1.487193, Tracked, 0.5131842, -1.117661, 1.39732, Inferred, 0.5675745, -1.114696, 1.266633, Inferred, 0.2355202, 0.1686546, 1.722408, Tracked, 0.1603921, -0.2960408, 1.40965, Tracked, 0.0445368, -0.3060394, 1.481202, Tracked, 0.5055372, -0.433838, 1.778789, Inferred, 0.4879333, -0.4273751, 1.779137, Inferred,
Kinect 2: 0.7317188, 0.265342, -0.410593, 1.586017, Tracked, 0.2487242, -0.07409547, 1.669943, Tracked, 0.2305323, 0.2470476, 1.735878, Tracked, 0.2971348, 0.3645841, 1.792702, Tracked, 0.07675685, 0.1343575, 1.625554, Tracked, -0.05070192, -0.07525586, 1.542294, Tracked, 0.07402698, -0.2347815, 1.447778, Tracked, 0.1193866, -0.2627223, 1.45943, Tracked, 0.4076556, 0.09844001, 1.788778, Inferred, 0.3971995, -0.1643344, 1.631266, Inferred, 0.5013014, -0.3540828, 1.812131, Tracked, 0.5029866, -0.4181845, 1.776999, Tracked, 0.184536, -0.3859284, 1.511362, Tracked, 0.1390173, -0.6927655, 1.449412, Tracked, 0.08321772, -1.117998, 1.41143, Inferred, 0.1249856, -1.143594, 1.278097, Inferred, 0.3332846, -0.4153429, 1.583908, Tracked, 0.4037948, -0.7011402, 1.48719, Tracked, 0.5134179, -1.117656, 1.397509, Inferred, 0.5679902, -1.11469, 1.26695, Inferred, 0.2353281, 0.1686819, 1.722089, Tracked, 0.1614202, -0.2953223, 1.41147, Tracked, 0.04650358, -0.3073646, 1.480488, Tracked, 0.5044517, -0.4322637, 1.775676, Inferred, 0.4871941, -0.4267115, 1.775699, Inferred,
Kinect 2: 0.7669149, 0.2652328, -0.4105667, 1.585848, Tracked, 0.2485805, -0.07403043, 1.669712, Tracked, 0.2303851, 0.2471554, 1.735602, Tracked, 0.2973241, 0.3645476, 1.792642, Tracked, 0.07625435, 0.1346537, 1.624907, Tracked, -0.0515754, -0.07562707, 1.541219, Tracked, 0.07414079, -0.2347454, 1.447392, Tracked, 0.1216603, -0.2622434, 1.460339, Tracked, 0.4075105, 0.09854562, 1.788503, Inferred, 0.397056, -0.1642304, 1.630986, Inferred, 0.5011142, -0.3540094, 1.811846, Tracked, 0.5053496, -0.4195406, 1.779611, Tracked, 0.184372, -0.3859216, 1.511123, Tracked, 0.1390155, -0.6929978, 1.449448, Tracked, 0.08349324, -1.118078, 1.41188, Inferred, 0.1253586, -1.143762, 1.278648, Inferred, 0.3332198, -0.415313, 1.583825, Tracked, 0.4041075, -0.7016578, 1.487794, Tracked, 0.513956, -1.117786, 1.399328, Inferred, 0.5686638, -1.114961, 1.268889, Inferred, 0.2351794, 0.1687789, 1.721823, Tracked, 0.1613257, -0.2959016, 1.411789, Tracked, 0.04741526, -0.307843, 1.480302, Tracked, 0.5068056, -0.4336158, 1.77829, Inferred, 0.4884682, -0.4273016, 1.778551, Inferred,
Kinect 2: 0.7976105, 0.2652193, -0.4106845, 1.585387, Tracked, 0.2484857, -0.07408639, 1.669104, Tracked, 0.2302273, 0.2471818, 1.734847, Tracked, 0.297459, 0.3646371, 1.792035, Tracked, 0.0761432, 0.1349273, 1.623196, Tracked, -0.05182316, -0.07428632, 1.538841, Tracked, 0.07391518, -0.2342057, 1.446572, Tracked, 0.1192313, -0.2621623, 1.457334, Tracked, 0.4073557, 0.09856866, 1.787747, Inferred, 0.3969032, -0.1642103, 1.630226, Inferred, 0.5010077, -0.3539577, 1.811089, Tracked, 0.5045675, -0.41986, 1.779503, Tracked, 0.1844316, -0.3860653, 1.510383, Tracked, 0.1389369, -0.6948386, 1.449518, Tracked, 0.08372775, -1.118337, 1.413304, Inferred, 0.1258614, -1.144411, 1.280362, Inferred, 0.3331543, -0.4153976, 1.58362, Tracked, 0.4031825, -0.7030642, 1.489534, Tracked, 0.5113808, -1.11937, 1.404173, Inferred, 0.5664141, -1.117164, 1.273979, Inferred, 0.2350354, 0.1687837, 1.721105, Tracked, 0.1631616, -0.2952611, 1.408755, Tracked, 0.04592785, -0.3080916, 1.479692, Tracked, 0.5060275, -0.4339327, 1.77818, Inferred, 0.4881284, -0.4274481, 1.778483, Inferred,
Kinect 2: 0.8319699, 0.2650708, -0.4106435, 1.585112, Tracked, 0.2483226, -0.07389124, 1.668651, Tracked, 0.2300884, 0.2475859, 1.734182, Tracked, 0.297763, 0.3648453, 1.791294, Tracked, 0.07633185, 0.136607, 1.621307, Tracked, -0.05197064, -0.07303465, 1.536657, Tracked, 0.07421986, -0.2341691, 1.445264, Tracked, 0.1230082, -0.2603577, 1.456635, Tracked, 0.4072198, 0.09896794, 1.787083, Inferred, 0.3967687, -0.1638158, 1.629556, Inferred, 0.5008465, -0.3534446, 1.810551, Tracked, 0.5037422, -0.4192527, 1.77868, Tracked, 0.1843413, -0.3860486, 1.50994, Tracked, 0.1395564, -0.6871957, 1.448619, Tracked, 0.08304901, -1.118145, 1.410682, Inferred, 0.1255856, -1.143923, 1.277792, Inferred, 0.3329516, -0.4153436, 1.583489, Tracked, 0.4033879, -0.7030719, 1.489429, Tracked, 0.5120565, -1.11909, 1.404179, Inferred, 0.5674939, -1.116859, 1.274249, Inferred, 0.2348865, 0.1691308, 1.720498, Tracked, 0.1619174, -0.2937946, 1.407479, Tracked, 0.0458119, -0.3074062, 1.478704, Tracked, 0.5052049, -0.4333273, 1.777355, Inferred, 0.4877622, -0.4272466, 1.777843, Inferred,
Kinect 2: 0.8646396, 0.2649599, -0.4107608, 1.584883, Tracked, 0.248333, -0.0738562, 1.668253, Tracked, 0.2303166, 0.2478606, 1.733477, Tracked, 0.2980548, 0.3649718, 1.791018, Tracked, 0.07637025, 0.1370139, 1.61981, Tracked, -0.05183893, -0.07259779, 1.532481, Tracked, 0.07470074, -0.2341516, 1.444126, Tracked, 0.1227579, -0.2600957, 1.455971, Tracked, 0.4074488, 0.09923843, 1.786378, Inferred, 0.3969494, -0.1625564, 1.627063, Tracked, 0.5004599, -0.3521745, 1.808384, Tracked, 0.5039235, -0.4181955, 1.776977, Tracked, 0.1842814, -0.3862612, 1.509688, Tracked, 0.1386315, -0.6916861, 1.448688, Tracked, 0.0822405, -1.118316, 1.411834, Inferred, 0.1248999, -1.144403, 1.279086, Inferred, 0.3327806, -0.4153773, 1.583299, Tracked, 0.4036181, -0.7031474, 1.489394, Tracked, 0.5127764, -1.11896, 1.404423, Inferred, 0.5684109, -1.116758, 1.274594, Inferred, 0.2350473, 0.1693344, 1.719882, Tracked, 0.1665268, -0.2936763, 1.410328, Tracked, 0.04634174, -0.3067178, 1.478415, Tracked, 0.505382, -0.432274, 1.775651, Inferred, 0.4878516, -0.4267422, 1.775998, Inferred,
Kinect 2: 0.8995598, 0.2648937, -0.4110307, 1.584379, Tracked, 0.2483044, -0.07378328, 1.667541, Tracked, 0.2303485, 0.2483876, 1.732426, Tracked, 0.2987852, 0.3649704, 1.79036, Tracked, 0.07666501, 0.1373833, 1.617384, Tracked, -0.05104468, -0.07160475, 1.528826, Tracked, 0.07540557, -0.2339312, 1.442586, Tracked, 0.1232332, -0.2597256, 1.454785, Tracked, 0.4074836, 0.09975878, 1.785327, Inferred, 0.396773, -0.1615915, 1.625217, Inferred, 0.5056834, -0.3336593, 1.819176, Tracked, 0.5389533, -0.4077395, 1.874525, Tracked, 0.1841995, -0.3865721, 1.509014, Tracked, 0.1396668, -0.68608, 1.447183, Tracked, 0.08301008, -1.118695, 1.408278, Inferred, 0.126131, -1.144247, 1.275508, Inferred, 0.3327157, -0.4155827, 1.582999, Tracked, 0.4036896, -0.703128, 1.489334, Tracked, 0.5131922, -1.119201, 1.404611, Inferred, 0.5691464, -1.117053, 1.274985, Inferred, 0.2350618, 0.1697343, 1.718925, Tracked, 0.1707243, -0.2935724, 1.410539, Tracked, 0.04568763, -0.3069245, 1.476091, Tracked, 0.5403622, -0.4219957, 1.873173, Inferred, 0.5227824, -0.416707, 1.871183, Inferred,
Kinect 2: 0.9319718, 0.2647703, -0.4112421, 1.583984, Tracked, 0.2483964, -0.07383397, 1.666995, Tracked, 0.2307367, 0.2485048, 1.731665, Tracked, 0.2994165, 0.3649825, 1.790057, Tracked, 0.0777102, 0.1382698, 1.615593, Tracked, -0.05026273, -0.07070291, 1.525993, Tracked, 0.06619786, -0.2271872, 1.415261, Tracked, 0.1055252, -0.2770436, 1.45004, Tracked, 0.4078718, 0.09987232, 1.784565, Inferred, 0.3971689, -0.1612901, 1.624112, Inferred, 0.4991661, -0.352484, 1.804736, Tracked, 0.5085389, -0.4201211, 1.778265, Tracked, 0.184117, -0.3868615, 1.508368, Tracked, 0.140086, -0.682768, 1.446695, Tracked, 0.08302765, -1.119065, 1.407457, Inferred, 0.126577, -1.144623, 1.274853, Inferred, 0.3325682, -0.4157205, 1.582821, Tracked, 0.4037726, -0.703131, 1.489321, Tracked, 0.5136759, -1.119314, 1.404791, Inferred, 0.5700011, -1.117196, 1.275381, Inferred, 0.2353665, 0.1698089, 1.718222, Tracked, 0.153792, -0.3247105, 1.411695, Tracked, 0.04799369, -0.3126984, 1.474593, Tracked, 0.5099739, -0.4341911, 1.776944, Inferred, 0.4924279, -0.4286527, 1.775001, Inferred,
Kinect 2: 0.9649948, 0.2647316, -0.4113975, 1.583726, Tracked, 0.2485581, -0.0737382, 1.666647, Tracked, 0.2312611, 0.2489922, 1.731125, Tracked, 0.3001887, 0.364826, 1.789625, Tracked, 0.07892366, 0.1393453, 1.613336, Tracked, -0.04953845, -0.06961866, 1.523087, Tracked, 0.08203581, -0.230651, 1.434112, Tracked, 0.130702, -0.2596014, 1.452303, Tracked, 0.4083949, 0.1003552, 1.784024, Inferred, 0.3976095, -0.1607886, 1.623531, Inferred, 0.4993297, -0.3520902, 1.8042, Tracked, 0.5083017, -0.4198356, 1.777834, Tracked, 0.1841248, -0.3870103, 1.508101, Tracked, 0.1405214, -0.6810854, 1.446434, Tracked, 0.08349987, -1.119343, 1.406913, Inferred, 0.127627, -1.144857, 1.274625, Inferred, 0.3324732, -0.4158676, 1.58261, Tracked, 0.4037695, -0.702935, 1.489431, Tracked, 0.514039, -1.119523, 1.405213, Inferred, 0.570816, -1.117455, 1.276183, Inferred, 0.235783, 0.1701816, 1.71773, Tracked, 0.1720596, -0.2951601, 1.406105, Tracked, 0.05228212, -0.3042216, 1.468081, Tracked, 0.5097368, -0.4339063, 1.776512, Inferred, 0.4924144, -0.4286365, 1.774976, Inferred,
Kinect 2: 0.99694, 0.2646603, -0.4115693, 1.583503, Tracked, 0.2487939, -0.07373323, 1.666194, Tracked, 0.2320597, 0.2492697, 1.730283, Tracked, 0.3016233, 0.3648008, 1.789302, Tracked, 0.08056516, 0.1397445, 1.610811, Tracked, -0.04756157, -0.06892464, 1.519913, Tracked, 0.08221641, -0.2307517, 1.434016, Tracked, 0.1293369, -0.2595404, 1.451656, Tracked, 0.4091912, 0.100628, 1.78318, Inferred, 0.3983635, -0.1604725, 1.622603, Inferred, 0.4998679, -0.3510987, 1.804037, Tracked, 0.5065686, -0.4178333, 1.774602, Tracked, 0.1841575, -0.3872479, 1.507596, Tracked, 0.1410099, -0.6794593, 1.446228, Tracked, 0.08406186, -1.119744, 1.406854, Inferred, 0.1287568, -1.145325, 1.274903, Inferred, 0.3323236, -0.4160058, 1.582561, Tracked, 0.4040144, -0.7027861, 1.489638, Tracked, 0.5149888, -1.119536, 1.405697, Inferred, 0.5722131, -1.117504, 1.277023, Inferred, 0.2364195, 0.1703838, 1.716991, Tracked, 0.173083, -0.2951541, 1.404768, Tracked, 0.05115395, -0.3029388, 1.471141, Tracked, 0.5080075, -0.4319108, 1.773276, Inferred, 0.4914972, -0.4275749, 1.773257, Inferred,
Kinect 2: 1.0334468, 0.2646091, -0.4117205, 1.583193, Tracked, 0.2490171, -0.07370301, 1.665549, Tracked, 0.2326467, 0.2495283, 1.729263, Tracked, 0.3024975, 0.3649141, 1.788809, Tracked, 0.08230727, 0.1399615, 1.608108, Tracked, -0.04671124, -0.06894991, 1.517642, Tracked, 0.08284047, -0.2306675, 1.433683, Tracked, 0.1288394, -0.2596596, 1.451173, Tracked, 0.4097777, 0.1008815, 1.782158, Inferred, 0.3988933, -0.1601806, 1.621504, Inferred, 0.5000742, -0.3509794, 1.802942, Tracked, 0.5063276, -0.418327, 1.774789, Tracked, 0.1841759, -0.3873326, 1.507252, Tracked, 0.1419316, -0.679714, 1.445802, Tracked, 0.08631707, -1.120178, 1.406319, Inferred, 0.1317758, -1.145619, 1.274692, Inferred, 0.3321879, -0.4162102, 1.582319, Tracked, 0.404149, -0.7025381, 1.490233, Tracked, 0.5158274, -1.119842, 1.407302, Inferred, 0.573584, -1.11797, 1.279024, Inferred, 0.2369156, 0.1705883, 1.716062, Tracked, 0.1760728, -0.2948516, 1.405096, Tracked, 0.05194481, -0.3012864, 1.470382, Tracked, 0.507768, -0.4324016, 1.773462, Inferred, 0.491438, -0.4278413, 1.773423, Inferred,
