Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZKinect 2: 0.0249641, 0.6858761, -0.367906, 1.521469, 0.667738, -0.03123642, 1.597599, 0.6439289, 0.2904313, 1.658326, 0.6937964, 0.419099, 1.688123, 0.4757889, 0.1611252, 1.604198, 0.3640314, -0.03629097, 1.568315, 0.4255636, -0.1873825, 1.444512, 0.4656904, -0.2182408, 1.431642, 0.8362465, 0.1454507, 1.656727, 0.904589, -0.06662018, 1.689126, 0.8559377, -0.2245103, 1.522658, 0.8121629, -0.2716963, 1.478166, 0.5886065, -0.3544907, 1.476794, 0.5743191, -0.6634691, 1.42317, 0.5714643, -1.024379, 1.395709, 0.5741161, -1.035808, 1.283293, 0.7511408, -0.3643806, 1.49705, 0.8027864, -0.6568243, 1.430729, 0.8816465, -1.013406, 1.386406, 0.8899428, -1.017776, 1.275557, 0.6506837, 0.211899, 1.645563, 0.4927892, -0.2788248, 1.404231, 0.4634963, -0.2610176, 1.466444, 0.7891654, -0.3282481, 1.434249, 0.7614368, -0.2270636, 1.438146,
Kinect 2: 0.0581001, 0.6851552, -0.3677742, 1.521297, 0.6663097, -0.0312409, 1.597821, 0.6419064, 0.2902743, 1.658979, 0.6900966, 0.4197974, 1.689156, 0.4749909, 0.1609454, 1.604713, 0.3641916, -0.03860823, 1.56936, 0.4258662, -0.1883365, 1.444184, 0.4659308, -0.2185488, 1.432483, 0.8358256, 0.1451768, 1.65661, 0.9037492, -0.0694273, 1.688533, 0.8700172, -0.210417, 1.542271, 0.8282371, -0.2510248, 1.497787, 0.5879864, -0.3545925, 1.476768, 0.5741511, -0.6638346, 1.423223, 0.5717974, -1.02398, 1.395913, 0.5744295, -1.03554, 1.283211, 0.7503935, -0.3639897, 1.496673, 0.8027638, -0.6567506, 1.43072, 0.8821508, -1.012298, 1.386987, 0.890538, -1.016805, 1.275864, 0.6487948, 0.2117808, 1.646109, 0.4915732, -0.2708345, 1.400483, 0.4640096, -0.2628606, 1.465082, 0.8150389, -0.3087959, 1.425109, 0.7777077, -0.2166284, 1.449524,
Kinect 2: 0.0920788, 0.6842865, -0.3676697, 1.521226, 0.6647118, -0.03137981, 1.598112, 0.6397103, 0.2898341, 1.659599, 0.6874003, 0.4202978, 1.690053, 0.474203, 0.1606765, 1.605221, 0.3644323, -0.04004866, 1.570044, 0.4258744, -0.1892414, 1.444291, 0.4585696, -0.2159812, 1.436962, 0.8351126, 0.1449394, 1.656346, 0.9026931, -0.07175412, 1.687449, 0.8693945, -0.213368, 1.541938, 0.8523984, -0.2140763, 1.538825, 0.5871884, -0.3547223, 1.476872, 0.5741094, -0.6639718, 1.423302, 0.5726153, -1.023684, 1.396035, 0.5752347, -1.035318, 1.28301, 0.7494989, -0.3636225, 1.496289, 0.8027529, -0.6567436, 1.430724, 0.8828443, -1.011223, 1.387653, 0.8913056, -1.015855, 1.27623, 0.6467359, 0.2114205, 1.646653, 0.4835296, -0.2747456, 1.406771, 0.4610298, -0.2630501, 1.470554, 0.8254318, -0.2756061, 1.478072, 0.8056511, -0.2062225, 1.501889,
Kinect 2: 0.1235832, 0.6836402, -0.3672493, 1.521264, 0.6631892, -0.03126251, 1.5985, 0.6371631, 0.2894629, 1.66036, 0.6848994, 0.4207055, 1.691209, 0.4687738, 0.1599055, 1.606239, 0.3645426, -0.04153741, 1.570609, 0.4259503, -0.1902421, 1.444386, 0.4555643, -0.2151077, 1.438649, 0.8296465, 0.1477571, 1.661858, 0.9015819, -0.07372989, 1.686212, 0.8659652, -0.2156315, 1.541651, 0.8365045, -0.2461675, 1.506278, 0.5867904, -0.3546577, 1.477047, 0.5741143, -0.6644143, 1.423303, 0.5730706, -1.02318, 1.395952, 0.5765038, -1.034768, 1.282992, 0.7485891, -0.3626762, 1.495978, 0.8027154, -0.6567321, 1.43072, 0.883206, -1.009636, 1.388315, 0.8925039, -1.014174, 1.277047, 0.6444522, 0.2111897, 1.647323, 0.479187, -0.2700903, 1.409968, 0.4602966, -0.2654193, 1.470923, 0.8206245, -0.3076431, 1.465118, 0.7850703, -0.2199977, 1.454526,
Kinect 2: 0.1577292, 0.6828943, -0.367114, 1.521081, 0.6616501, -0.03118662, 1.598606, 0.6349469, 0.2895217, 1.660712, 0.6817551, 0.4210912, 1.692221, 0.4667555, 0.159465, 1.60649, 0.3643657, -0.04306373, 1.571267, 0.4256824, -0.1913365, 1.444566, 0.4580968, -0.2179192, 1.436942, 0.82626, 0.1487293, 1.663067, 0.9002143, -0.07461925, 1.684969, 0.8651661, -0.2167234, 1.540585, 0.8143631, -0.2624681, 1.47827, 0.5861356, -0.3547432, 1.47692, 0.574045, -0.6645275, 1.423272, 0.5736733, -1.023738, 1.396059, 0.5773649, -1.035317, 1.283132, 0.7478366, -0.3623339, 1.495677, 0.8024781, -0.6568471, 1.430679, 0.8834215, -1.00962, 1.388689, 0.8929604, -1.014138, 1.277471, 0.6423918, 0.2112484, 1.647621, 0.4796863, -0.2689535, 1.406648, 0.4942686, -0.1856945, 1.449409, 0.7856615, -0.3061769, 1.444298, 0.7597189, -0.2155915, 1.4395,
Kinect 2: 0.1910867, 0.6820627, -0.3670891, 1.520823, 0.6604397, -0.03120408, 1.598804, 0.6334866, 0.2895176, 1.661304, 0.6803892, 0.4211879, 1.692689, 0.4653562, 0.1590194, 1.606676, 0.3640929, -0.04401188, 1.572478, 0.4253563, -0.1917389, 1.445128, 0.4582859, -0.2190124, 1.437894, 0.8245122, 0.1489477, 1.663718, 0.8981287, -0.07757156, 1.681975, 0.8632001, -0.2197963, 1.537753, 0.8124314, -0.26664, 1.47374, 0.5853927, -0.3549041, 1.476712, 0.5740201, -0.664611, 1.42334, 0.5744756, -1.024389, 1.396461, 0.5784538, -1.036203, 1.283071, 0.7469946, -0.362139, 1.495316, 0.8023188, -0.6569114, 1.430582, 0.8839871, -1.009652, 1.388985, 0.893872, -1.014289, 1.277298, 0.6409844, 0.2112372, 1.648119, 0.4793467, -0.2704709, 1.409971, 0.4941733, -0.1857296, 1.449372, 0.8041015, -0.3103748, 1.410964, 0.7594063, -0.2173944, 1.440048,
Kinect 2: 0.2251101, 0.6812495, -0.366901, 1.5207, 0.6595978, -0.03118579, 1.599002, 0.6327453, 0.2894222, 1.661678, 0.6783555, 0.4211524, 1.693475, 0.4638057, 0.1587934, 1.606842, 0.364093, -0.04419321, 1.572963, 0.4247483, -0.1920581, 1.445507, 0.4565088, -0.2182116, 1.437295, 0.8228804, 0.1500458, 1.664693, 0.8959526, -0.07875431, 1.680043, 0.8625168, -0.2216151, 1.536203, 0.8100656, -0.2656098, 1.473897, 0.5847483, -0.354988, 1.476698, 0.5739766, -0.6647831, 1.423299, 0.5751202, -1.024941, 1.396418, 0.5793744, -1.0369, 1.282555, 0.7460272, -0.3616328, 1.494977, 0.802219, -0.6570559, 1.430566, 0.8846093, -1.00934, 1.389505, 0.8948622, -1.014116, 1.277382, 0.640213, 0.2111672, 1.648459, 0.4782058, -0.2692039, 1.407383, 0.4941688, -0.1860642, 1.448271, 0.7924528, -0.3140846, 1.437684, 0.7597, -0.2148698, 1.442133,
Kinect 2: 0.258122, 0.6802679, -0.3668511, 1.520526, 0.6582584, -0.03123426, 1.599259, 0.6311735, 0.2893006, 1.662315, 0.6766144, 0.4211314, 1.694175, 0.4624724, 0.1584293, 1.607144, 0.3638443, -0.04495236, 1.573024, 0.4243968, -0.1927288, 1.44544, 0.4553028, -0.2186989, 1.436924, 0.821746, 0.1504824, 1.665505, 0.8944907, -0.07945647, 1.678078, 0.861713, -0.2233001, 1.535171, 0.8099362, -0.2680197, 1.47062, 0.5838763, -0.3551731, 1.47668, 0.5739474, -0.6652891, 1.423207, 0.5760416, -1.025561, 1.396297, 0.5805689, -1.037636, 1.28198, 0.7449694, -0.3613479, 1.494559, 0.8021184, -0.6572309, 1.430547, 0.8854084, -1.009163, 1.390084, 0.8960209, -1.014073, 1.277549, 0.6386905, 0.2110626, 1.649004, 0.4783312, -0.2708643, 1.406411, 0.4938532, -0.185635, 1.448843, 0.7929723, -0.3172634, 1.434937, 0.7624819, -0.216634, 1.443155,
Kinect 2: 0.2910458, 0.6791811, -0.3667939, 1.5203, 0.6571342, -0.03138021, 1.599361, 0.6301289, 0.2889979, 1.66261, 0.6750896, 0.4212799, 1.69491, 0.460394, 0.1581601, 1.607456, 0.3633903, -0.04520955, 1.573076, 0.4237011, -0.193075, 1.445496, 0.4543918, -0.2192979, 1.436311, 0.8200587, 0.1502081, 1.665166, 0.8930464, -0.08137783, 1.675525, 0.8605457, -0.2253315, 1.532702, 0.808358, -0.2708826, 1.469072, 0.5827772, -0.3552367, 1.476277, 0.5737395, -0.6656697, 1.423136, 0.5768394, -1.026069, 1.396666, 0.5814461, -1.038376, 1.281915, 0.7439798, -0.3612178, 1.494457, 0.8018523, -0.6572349, 1.430524, 0.8859399, -1.009157, 1.390211, 0.8966583, -1.014169, 1.277198, 0.6376215, 0.2107967, 1.649261, 0.4771595, -0.2691128, 1.404391, 0.4936267, -0.1855896, 1.448452, 0.7865457, -0.324354, 1.429492, 0.7579871, -0.2138374, 1.440394,
Kinect 2: 0.3239654, 0.6782904, -0.367003, 1.520165, 0.6555591, -0.03145608, 1.599657, 0.6278305, 0.2891659, 1.663401, 0.6742483, 0.4210612, 1.695406, 0.4579801, 0.1575372, 1.607738, 0.362918, -0.04633428, 1.573287, 0.4235056, -0.1936741, 1.445228, 0.4574462, -0.2220079, 1.433668, 0.8186337, 0.1499185, 1.665429, 0.8922157, -0.08148859, 1.674763, 0.8589356, -0.2253807, 1.532059, 0.8071922, -0.2705146, 1.469999, 0.5818635, -0.3555813, 1.476191, 0.57374, -0.6659728, 1.423006, 0.5778838, -1.026789, 1.39651, 0.5826561, -1.039199, 1.28133, 0.7431548, -0.3613098, 1.494227, 0.8014429, -0.6576123, 1.430373, 0.8859249, -1.009516, 1.390224, 0.8968021, -1.01462, 1.276774, 0.6355063, 0.2108941, 1.649922, 0.4844426, -0.2840115, 1.403136, 0.4539211, -0.2686906, 1.471639, 0.7873015, -0.3241005, 1.428696, 0.7568123, -0.2158373, 1.441202,
Kinect 2: 0.3580249, 0.6773975, -0.3670751, 1.519896, 0.6548454, -0.03160587, 1.599841, 0.6272517, 0.2889321, 1.663894, 0.6724821, 0.4211358, 1.696844, 0.4564098, 0.1572483, 1.608475, 0.3620223, -0.04629739, 1.574261, 0.4222575, -0.1932579, 1.445559, 0.4571853, -0.2236689, 1.433816, 0.8171149, 0.1504344, 1.66584, 0.8919356, -0.08165642, 1.674313, 0.8577327, -0.2254668, 1.531738, 0.8077401, -0.2731326, 1.469096, 0.5809534, -0.3558529, 1.475916, 0.5737889, -0.6660628, 1.423002, 0.5790415, -1.027434, 1.396828, 0.583923, -1.040033, 1.281256, 0.7423068, -0.3612015, 1.493912, 0.8008999, -0.6576855, 1.430129, 0.8857137, -1.00971, 1.390108, 0.896661, -1.014927, 1.276216, 0.6348981, 0.2106853, 1.650339, 0.4831193, -0.2864267, 1.404708, 0.4536861, -0.2690457, 1.471693, 0.7868925, -0.3271877, 1.430222, 0.761076, -0.2160757, 1.442944,
Kinect 2: 0.3919447, 0.6766319, -0.3673087, 1.519673, 0.6541381, -0.03179991, 1.599943, 0.6266735, 0.2887739, 1.664189, 0.6716148, 0.4210725, 1.697616, 0.4556846, 0.1569842, 1.608533, 0.3609235, -0.04639748, 1.574748, 0.4212878, -0.1932243, 1.445959, 0.4534028, -0.2215199, 1.434795, 0.8167812, 0.1505069, 1.666239, 0.8914539, -0.08203913, 1.673482, 0.857302, -0.2261415, 1.531222, 0.8072487, -0.2739289, 1.468652, 0.5801894, -0.3562839, 1.47586, 0.5738139, -0.6660857, 1.422968, 0.5799963, -1.028209, 1.396805, 0.5851261, -1.04091, 1.280858, 0.7415076, -0.3612422, 1.493437, 0.7998079, -0.6582524, 1.429811, 0.8841614, -1.010406, 1.390045, 0.8952578, -1.015779, 1.27576, 0.6342857, 0.2105195, 1.650596, 0.4767352, -0.273312, 1.401984, 0.4531758, -0.2692, 1.471858, 0.7898363, -0.3264619, 1.427648, 0.759446, -0.2181056, 1.443409,
Kinect 2: 0.4239088, 0.675997, -0.3675873, 1.51951, 0.6532451, -0.03211255, 1.59998, 0.6256397, 0.2884442, 1.66438, 0.6708625, 0.4208609, 1.698096, 0.4553018, 0.156916, 1.608763, 0.3598382, -0.04660587, 1.574572, 0.4201748, -0.1936346, 1.446021, 0.4519164, -0.2207935, 1.434369, 0.8163918, 0.1504679, 1.666744, 0.8904889, -0.08247153, 1.672237, 0.8552164, -0.2257624, 1.529363, 0.8055443, -0.2732071, 1.469009, 0.5797011, -0.3566823, 1.475878, 0.5738051, -0.6666031, 1.422703, 0.5805367, -1.028949, 1.396241, 0.5858731, -1.041673, 1.279903, 0.7406717, -0.3613787, 1.492979, 0.7989699, -0.658623, 1.429283, 0.8832969, -1.010961, 1.389474, 0.8945778, -1.016395, 1.27481, 0.6332776, 0.2101931, 1.650756, 0.471803, -0.2709613, 1.403289, 0.3989915, -0.2046184, 1.431364, 0.7837009, -0.3271948, 1.426578, 0.7542877, -0.220725, 1.44088,
