Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0299249, 0.2364932, -0.4146602, 1.680923, Tracked, 0.2108114, -0.09754433, 1.771631, Tracked, 0.1854678, 0.2064535, 1.84682, Tracked, 0.2435106, 0.3156006, 1.916829, Tracked, 0.04059941, 0.09143098, 1.713729, Tracked, -0.0299874, -0.1202024, 1.599572, Tracked, 0.08702986, -0.2453448, 1.527362, Tracked, 0.1255779, -0.2758256, 1.526295, Inferred, 0.3605406, 0.05350323, 1.88997, Tracked, 0.4070211, -0.1608781, 1.847445, Tracked, 0.4073839, -0.3235627, 1.65733, Tracked, 0.3783649, -0.3573865, 1.618481, Inferred, 0.1624909, -0.3891802, 1.602889, Tracked, 0.1170023, -0.7295874, 1.5471, Tracked, 0.06852719, -1.126622, 1.517624, Inferred, 0.1133085, -1.155907, 1.393968, Inferred, 0.299666, -0.4230835, 1.688987, Tracked, 0.3799869, -0.763729, 1.598255, Tracked, 0.4714918, -1.136368, 1.531809, Inferred, 0.5301697, -1.13618, 1.410355, Inferred, 0.1918404, 0.1320414, 1.830521, Tracked, 0.1921298, -0.3158332, 1.488753, Tracked, 0.1888755, -0.2301527, 1.536108, Tracked, 0.3704267, -0.4439663, 1.616496, Tracked, 0.3435845, -0.3332049, 1.561531, Tracked,
Kinect 2: 2.8967312, 0.2438814, -0.4168459, 1.668746, Tracked, 0.2134536, -0.1053689, 1.755225, Tracked, 0.1819901, 0.1920226, 1.824331, Tracked, 0.1964009, 0.3379265, 1.861359, Tracked, 0.03722267, 0.08387072, 1.716413, Tracked, -0.01318123, -0.1304887, 1.588026, Tracked, 0.09881094, -0.2597868, 1.500972, Tracked, 0.1377246, -0.2914683, 1.507443, Inferred, 0.3730818, 0.05746726, 1.871925, Tracked, 0.437081, -0.1667997, 1.830528, Tracked, 0.4335648, -0.3345208, 1.635215, Tracked, 0.3820164, -0.3493934, 1.592893, Inferred, 0.1660672, -0.3957837, 1.60087, Tracked, 0.1299601, -0.7253988, 1.537021, Tracked, 0.09044071, -1.130219, 1.497261, Inferred, 0.1289472, -1.153344, 1.368925, Inferred, 0.3103569, -0.4181725, 1.662221, Tracked, 0.3898208, -0.7669112, 1.592412, Tracked, 0.4771526, -1.133158, 1.550582, Inferred, 0.5301788, -1.138038, 1.427033, Inferred, 0.1899836, 0.1193187, 1.809629, Tracked, 0.2008922, -0.3305343, 1.464541, Tracked, 0.1941284, -0.2423414, 1.507716, Tracked, 0.3446958, -0.3880107, 1.548253, Tracked, 0.3984384, -0.4347187, 1.615667, Tracked,
Kinect 2: 2.9289752, 0.2441079, -0.4164468, 1.668301, Tracked, 0.2135268, -0.105429, 1.754529, Tracked, 0.1819967, 0.1916489, 1.823421, Tracked, 0.1961455, 0.3380997, 1.861137, Tracked, 0.03694438, 0.08383277, 1.716601, Tracked, -0.01338727, -0.1300705, 1.588837, Tracked, 0.098471, -0.2592866, 1.501444, Tracked, 0.1376196, -0.2901712, 1.505941, Inferred, 0.3729595, 0.05635603, 1.872745, Tracked, 0.4380676, -0.1659301, 1.829145, Tracked, 0.4471993, -0.2936578, 1.683192, Tracked, 0.3961194, -0.3141011, 1.612928, Inferred, 0.1661164, -0.3957532, 1.600903, Tracked, 0.1301136, -0.7254879, 1.537148, Tracked, 0.09074261, -1.130224, 1.497523, Inferred, 0.1295031, -1.1534, 1.369317, Inferred, 0.3108793, -0.4174531, 1.661175, Tracked, 0.3897448, -0.7664413, 1.591994, Tracked, 0.4764518, -1.132838, 1.550831, Inferred, 0.529663, -1.137922, 1.427446, Inferred, 0.1900035, 0.1190142, 1.808768, Tracked, 0.1990675, -0.3279949, 1.463665, Tracked, 0.1940445, -0.2416579, 1.50686, Tracked, 0.3704193, -0.3642105, 1.551629, Tracked, 0.4236993, -0.3596113, 1.595238, Tracked,
Kinect 2: 2.9623917, 0.2443709, -0.4161009, 1.667887, Tracked, 0.2137291, -0.1054668, 1.754028, Tracked, 0.1822368, 0.1914106, 1.822916, Tracked, 0.1958954, 0.3384032, 1.860733, Tracked, 0.03672411, 0.0838199, 1.716756, Tracked, -0.01357884, -0.1304605, 1.589305, Tracked, 0.09938181, -0.2590619, 1.502491, Tracked, 0.1388436, -0.2892504, 1.506051, Inferred, 0.3745194, 0.0586299, 1.868933, Tracked, 0.4390894, -0.1649476, 1.828481, Tracked, 0.4338183, -0.331554, 1.634247, Tracked, 0.3820821, -0.3452415, 1.588883, Inferred, 0.1661235, -0.3957359, 1.600936, Tracked, 0.131295, -0.7253, 1.537276, Tracked, 0.09327795, -1.130447, 1.497728, Inferred, 0.1309272, -1.15333, 1.368963, Inferred, 0.3117386, -0.4167839, 1.660093, Tracked, 0.389834, -0.7662253, 1.591572, Tracked, 0.4756718, -1.132668, 1.551133, Inferred, 0.5276766, -1.138203, 1.427076, Inferred, 0.19023, 0.1188155, 1.808261, Tracked, 0.2046916, -0.3262235, 1.463091, Tracked, 0.1948956, -0.2421505, 1.507073, Tracked, 0.3441017, -0.3868765, 1.542967, Tracked, 0.3995399, -0.4290208, 1.61316, Tracked,
Kinect 2: 2.9955554, 0.2449027, -0.4158826, 1.667809, Tracked, 0.2141207, -0.1054122, 1.753794, Tracked, 0.1826109, 0.1914683, 1.822611, Tracked, 0.1958379, 0.3386524, 1.860286, Tracked, 0.03667424, 0.08383276, 1.716936, Tracked, -0.01327341, -0.1308571, 1.590064, Tracked, 0.09956226, -0.2591542, 1.502561, Tracked, 0.1396257, -0.2904576, 1.508251, Inferred, 0.3745109, 0.05691494, 1.870403, Tracked, 0.4401034, -0.1644248, 1.82763, Tracked, 0.4338428, -0.3314448, 1.634296, Tracked, 0.3827052, -0.3465963, 1.589355, Inferred, 0.1667376, -0.3958162, 1.601418, Tracked, 0.1328115, -0.7254664, 1.537929, Tracked, 0.09589194, -1.130726, 1.498593, Inferred, 0.1341867, -1.153606, 1.3701, Inferred, 0.3123942, -0.4163981, 1.65976, Tracked, 0.3900988, -0.7658654, 1.591275, Tracked, 0.4755829, -1.132476, 1.550862, Inferred, 0.527945, -1.138014, 1.427033, Inferred, 0.190604, 0.1188625, 1.807973, Tracked, 0.2050099, -0.3267325, 1.465364, Tracked, 0.1945581, -0.2421149, 1.50762, Tracked, 0.342377, -0.38779, 1.542093, Tracked, 0.4023224, -0.4308062, 1.61398, Tracked,
Kinect 2: 3.0306588, 0.2450175, -0.4158274, 1.667876, Tracked, 0.2144304, -0.1054584, 1.753551, Tracked, 0.183416, 0.1913577, 1.821725, Tracked, 0.195845, 0.3392989, 1.859924, Tracked, 0.03665585, 0.08385535, 1.717044, Tracked, -0.0130719, -0.1309403, 1.590782, Tracked, 0.0996513, -0.2590902, 1.502872, Tracked, 0.1404991, -0.2901874, 1.508043, Inferred, 0.3746048, 0.0560804, 1.871351, Tracked, 0.4417086, -0.1638789, 1.82739, Tracked, 0.4344499, -0.3309754, 1.634672, Tracked, 0.3831633, -0.3452894, 1.587854, Inferred, 0.1670847, -0.3959151, 1.602118, Tracked, 0.1330681, -0.7255614, 1.537932, Tracked, 0.0960511, -1.130736, 1.497748, Inferred, 0.1346053, -1.153348, 1.36925, Inferred, 0.3124567, -0.4163447, 1.659734, Tracked, 0.3911456, -0.7648181, 1.589732, Tracked, 0.4779429, -1.131672, 1.547624, Inferred, 0.5304645, -1.136675, 1.423812, Inferred, 0.1912627, 0.1187575, 1.807281, Tracked, 0.2041849, -0.3271991, 1.465577, Tracked, 0.1947148, -0.2420731, 1.507345, Tracked, 0.3448725, -0.3864577, 1.538813, Tracked, 0.4032682, -0.4302694, 1.613696, Tracked,
Kinect 2: 3.0617193, 0.2453012, -0.4157163, 1.667928, Tracked, 0.2147702, -0.1054192, 1.753351, Tracked, 0.1838877, 0.1914456, 1.821285, Tracked, 0.1963183, 0.3397005, 1.859035, Tracked, 0.03669338, 0.08390206, 1.717091, Tracked, -0.01208946, -0.1304261, 1.591277, Tracked, 0.1027489, -0.2573041, 1.504377, Tracked, 0.1434921, -0.2862657, 1.507411, Inferred, 0.3747284, 0.055548, 1.872206, Tracked, 0.4424668, -0.1629474, 1.827228, Tracked, 0.4347552, -0.33078, 1.634455, Tracked, 0.3892063, -0.3474867, 1.58986, Tracked, 0.1675594, -0.3959558, 1.602571, Tracked, 0.1347836, -0.7260793, 1.5387, Tracked, 0.09933305, -1.131062, 1.498961, Inferred, 0.1383833, -1.15364, 1.370668, Inferred, 0.3126488, -0.4162259, 1.659685, Tracked, 0.3913068, -0.7648453, 1.589601, Tracked, 0.4780124, -1.131584, 1.547431, Inferred, 0.5307029, -1.136566, 1.423724, Inferred, 0.1917018, 0.1188234, 1.806901, Tracked, 0.2098064, -0.3230287, 1.467041, Tracked, 0.196246, -0.2384277, 1.508453, Tracked, 0.3605149, -0.3827899, 1.544235, Tracked, 0.4055079, -0.4302272, 1.614654, Tracked,
Kinect 2: 3.0970029, 0.2466465, -0.415288, 1.667881, Tracked, 0.2155052, -0.1052071, 1.75289, Tracked, 0.1842824, 0.1916805, 1.820592, Tracked, 0.1976013, 0.3402878, 1.858087, Tracked, 0.0367368, 0.08391415, 1.717132, Tracked, -0.01052252, -0.130787, 1.591768, Tracked, 0.1046565, -0.2573269, 1.504837, Tracked, 0.145731, -0.2877485, 1.510696, Inferred, 0.3747199, 0.0553453, 1.872414, Tracked, 0.4435546, -0.1625093, 1.827388, Tracked, 0.4348209, -0.3304714, 1.633869, Tracked, 0.3916458, -0.3519337, 1.591838, Inferred, 0.1686627, -0.3959357, 1.602925, Tracked, 0.1361709, -0.7264975, 1.540118, Tracked, 0.1011524, -1.131238, 1.501736, Inferred, 0.1403227, -1.154197, 1.37365, Inferred, 0.3141552, -0.4155626, 1.659452, Tracked, 0.3918743, -0.7644643, 1.589247, Tracked, 0.4776156, -1.131381, 1.546953, Inferred, 0.5302333, -1.136474, 1.423227, Inferred, 0.192172, 0.1190404, 1.806268, Tracked, 0.2098145, -0.3268289, 1.468654, Tracked, 0.1987789, -0.2367415, 1.510561, Tracked, 0.3631043, -0.3837748, 1.548078, Tracked, 0.4140142, -0.4342496, 1.617615, Tracked,
Kinect 2: 3.1310864, 0.2477861, -0.4150471, 1.668362, Tracked, 0.21625, -0.1048877, 1.752718, Tracked, 0.1849431, 0.1923681, 1.819869, Tracked, 0.2003438, 0.3413852, 1.855893, Tracked, 0.03691253, 0.0839176, 1.717142, Tracked, -0.009447852, -0.1309933, 1.5921, Tracked, 0.1054729, -0.2576586, 1.505002, Tracked, 0.1467795, -0.2880358, 1.511403, Inferred, 0.3750984, 0.05503565, 1.873128, Tracked, 0.4452942, -0.1605452, 1.829064, Tracked, 0.4342937, -0.3291119, 1.632063, Tracked, 0.392303, -0.3528776, 1.591734, Inferred, 0.1700875, -0.3959214, 1.603727, Tracked, 0.138377, -0.7259977, 1.540928, Tracked, 0.1042267, -1.131361, 1.502472, Inferred, 0.1437131, -1.154183, 1.374475, Inferred, 0.314996, -0.4153171, 1.659886, Tracked, 0.3922642, -0.7643064, 1.589195, Tracked, 0.477549, -1.13129, 1.546392, Inferred, 0.5301805, -1.136354, 1.422671, Inferred, 0.1928458, 0.1196043, 1.805706, Tracked, 0.2107887, -0.327022, 1.468375, Tracked, 0.1986977, -0.239359, 1.509487, Tracked, 0.3612838, -0.3844827, 1.546791, Tracked, 0.4176182, -0.4361483, 1.615792, Tracked,
Kinect 2: 3.1620619, 0.2495356, -0.4145199, 1.668508, Tracked, 0.2172431, -0.1042149, 1.752876, Tracked, 0.1854327, 0.1933585, 1.82022, Tracked, 0.204257, 0.3423212, 1.852566, Tracked, 0.03721024, 0.08401548, 1.717114, Tracked, -0.008145604, -0.1310821, 1.592406, Tracked, 0.1074674, -0.2576216, 1.506161, Tracked, 0.1502032, -0.28704, 1.512118, Inferred, 0.3753385, 0.05500243, 1.873718, Tracked, 0.4471467, -0.1582417, 1.831906, Tracked, 0.4544251, -0.2857598, 1.685589, Tracked, 0.3991481, -0.3365464, 1.599945, Tracked, 0.1716796, -0.395615, 1.603953, Tracked, 0.1401842, -0.7262262, 1.541293, Tracked, 0.106413, -1.131169, 1.503079, Inferred, 0.146085, -1.154058, 1.375199, Inferred, 0.3166866, -0.4147829, 1.660158, Tracked, 0.3932052, -0.7641564, 1.589255, Tracked, 0.477657, -1.131142, 1.546259, Inferred, 0.5303296, -1.136246, 1.422576, Inferred, 0.1934423, 0.1204862, 1.805987, Tracked, 0.2139829, -0.3270475, 1.469701, Tracked, 0.2028359, -0.2376712, 1.511467, Tracked, 0.369323, -0.3831076, 1.553424, Tracked, 0.4202317, -0.4253161, 1.625944, Tracked,
Kinect 2: 3.1979935, 0.2534592, -0.414297, 1.670352, Tracked, 0.2197469, -0.1038844, 1.752468, Tracked, 0.187532, 0.1940705, 1.817894, Tracked, 0.2090017, 0.3433747, 1.848937, Tracked, 0.03791963, 0.08400312, 1.717017, Tracked, -0.005631779, -0.1299921, 1.593245, Tracked, 0.1090271, -0.257762, 1.507649, Tracked, 0.1525508, -0.2885838, 1.515236, Inferred, 0.375769, 0.05490853, 1.874265, Tracked, 0.4496829, -0.1565862, 1.837062, Tracked, 0.4360585, -0.3181491, 1.633215, Tracked, 0.3889154, -0.3645476, 1.589959, Inferred, 0.1760646, -0.3963055, 1.606193, Tracked, 0.1430776, -0.7275158, 1.544346, Tracked, 0.107737, -1.131738, 1.507204, Inferred, 0.1472947, -1.155054, 1.379441, Inferred, 0.3201316, -0.4139775, 1.661994, Tracked, 0.3951803, -0.7639694, 1.58853, Tracked, 0.4779766, -1.130738, 1.542917, Inferred, 0.5302903, -1.135594, 1.418974, Inferred, 0.195593, 0.1210767, 1.804232, Tracked, 0.2153456, -0.3275739, 1.473629, Tracked, 0.2046547, -0.2375043, 1.514321, Tracked, 0.3673438, -0.4015795, 1.56576, Tracked, 0.4164548, -0.4359756, 1.611522, Tracked,
Kinect 2: 3.2280683, 0.2576923, -0.4137818, 1.671878, Tracked, 0.2232782, -0.1032013, 1.75178, Tracked, 0.1906212, 0.1951741, 1.815002, Tracked, 0.2146012, 0.3447241, 1.84533, Tracked, 0.04508783, 0.08485375, 1.710499, Tracked, -0.003129765, -0.1298887, 1.594082, Tracked, 0.1107562, -0.2586037, 1.508964, Tracked, 0.155008, -0.2897643, 1.517593, Inferred, 0.3851119, 0.06399842, 1.870008, Tracked, 0.4524337, -0.1545435, 1.844621, Tracked, 0.4366862, -0.313708, 1.63896, Tracked, 0.3937562, -0.3599229, 1.59602, Inferred, 0.1798207, -0.3961703, 1.607725, Tracked, 0.1447717, -0.728167, 1.545675, Tracked, 0.1072313, -1.131297, 1.508406, Inferred, 0.1459171, -1.154636, 1.380264, Inferred, 0.3245524, -0.4132385, 1.663688, Tracked, 0.3977067, -0.7634622, 1.588332, Tracked, 0.4786565, -1.130592, 1.540707, Inferred, 0.530026, -1.13548, 1.416206, Inferred, 0.1987828, 0.1220639, 1.801925, Tracked, 0.2151229, -0.3314307, 1.475971, Tracked, 0.2080701, -0.2369722, 1.514809, Tracked, 0.3695806, -0.396552, 1.570199, Tracked, 0.4182335, -0.4318251, 1.616195, Tracked,
Kinect 2: 3.2626176, 0.2627623, -0.4139468, 1.673939, Tracked, 0.2264465, -0.1026761, 1.751156, Tracked, 0.1927845, 0.196524, 1.811952, Tracked, 0.2234396, 0.3443769, 1.838208, Tracked, 0.05091233, 0.08544659, 1.705773, Tracked, 0.0003790928, -0.1307945, 1.594316, Tracked, 0.1137056, -0.2605305, 1.510185, Tracked, 0.1584141, -0.2936172, 1.518803, Inferred, 0.3877931, 0.06607717, 1.867786, Tracked, 0.455238, -0.1559462, 1.850957, Tracked, 0.4375204, -0.3110472, 1.642252, Tracked, 0.3963701, -0.3571667, 1.600531, Inferred, 0.1850455, -0.3968005, 1.60989, Tracked, 0.1495439, -0.7294094, 1.546924, Tracked, 0.1117055, -1.131811, 1.508631, Inferred, 0.1511179, -1.154832, 1.380689, Inferred, 0.3292125, -0.4130927, 1.665811, Tracked, 0.4006482, -0.7625406, 1.588164, Tracked, 0.4803105, -1.130724, 1.537924, Inferred, 0.531877, -1.135359, 1.413535, Inferred, 0.2011654, 0.123168, 1.799566, Tracked, 0.2189902, -0.3366277, 1.47677, Tracked, 0.20486, -0.2408828, 1.511809, Tracked, 0.3732054, -0.3942307, 1.572398, Tracked, 0.423435, -0.430353, 1.616483, Tracked,
Kinect 2: 3.2955986, 0.2681809, -0.4149544, 1.677009, Tracked, 0.228348, -0.1022853, 1.752561, Tracked, 0.1926957, 0.1974916, 1.812617, Tracked, 0.2337801, 0.3441469, 1.831351, Tracked, 0.05503353, 0.08556893, 1.702759, Tracked, 0.004068996, -0.1316808, 1.59396, Tracked, 0.1173639, -0.2620268, 1.510925, Tracked, 0.1628857, -0.2947167, 1.520846, Inferred, 0.3900361, 0.06710819, 1.866191, Tracked, 0.4590566, -0.1573062, 1.859972, Tracked, 0.4397434, -0.3073052, 1.647577, Tracked, 0.3995894, -0.3524731, 1.606387, Inferred, 0.1908644, -0.398369, 1.612763, Tracked, 0.1537444, -0.732888, 1.55319, Tracked, 0.1145091, -1.133478, 1.519212, Inferred, 0.1540372, -1.15804, 1.391959, Inferred, 0.334042, -0.4136517, 1.669227, Tracked, 0.4039363, -0.7609755, 1.588555, Tracked, 0.4829806, -1.131144, 1.534624, Inferred, 0.5345199, -1.135198, 1.410143, Inferred, 0.2014321, 0.1239336, 1.800232, Tracked, 0.2240018, -0.3372194, 1.480983, Tracked, 0.2084637, -0.2418828, 1.51307, Tracked, 0.3753755, -0.3874564, 1.573195, Tracked, 0.4255442, -0.4268254, 1.617825, Tracked,
Kinect 2: 3.3302387, 0.2732247, -0.4149056, 1.679732, Tracked, 0.2313258, -0.1015283, 1.754055, Tracked, 0.1932862, 0.1984995, 1.81304, Tracked, 0.2454849, 0.3445544, 1.825766, Tracked, 0.05503753, 0.08544359, 1.70409, Tracked, 0.007920487, -0.1314021, 1.59343, Tracked, 0.1217888, -0.2633852, 1.514446, Tracked, 0.1675688, -0.29696, 1.522767, Inferred, 0.3926348, 0.06846114, 1.865909, Tracked, 0.4628304, -0.1584557, 1.867381, Tracked, 0.4430101, -0.3057396, 1.653079, Tracked, 0.4040096, -0.3529279, 1.612624, Inferred, 0.1949625, -0.3985818, 1.615275, Tracked, 0.1553114, -0.7332221, 1.554696, Tracked, 0.113269, -1.133164, 1.519545, Inferred, 0.1514465, -1.157571, 1.391635, Inferred, 0.3398267, -0.4133747, 1.672232, Tracked, 0.408593, -0.7599704, 1.592307, Tracked, 0.4869955, -1.131415, 1.538918, Inferred, 0.5376931, -1.135845, 1.414017, Inferred, 0.2024769, 0.124938, 1.800828, Tracked, 0.2265629, -0.3394523, 1.484758, Tracked, 0.2146465, -0.2459413, 1.512513, Tracked, 0.3690441, -0.3775814, 1.555835, Tracked, 0.4311855, -0.4284513, 1.619024, Tracked,
Kinect 2: 3.3622433, 0.278915, -0.4157646, 1.682285, Tracked, 0.235461, -0.1011186, 1.755367, Tracked, 0.1949919, 0.1998288, 1.813206, Tracked, 0.2603914, 0.3421032, 1.821863, Tracked, 0.06916417, 0.08440357, 1.697011, Tracked, 0.01204694, -0.1318776, 1.592463, Tracked, 0.1267833, -0.2648745, 1.517079, Tracked, 0.1724514, -0.3012085, 1.5256, Inferred, 0.3967601, 0.07029544, 1.866804, Tracked, 0.4667197, -0.1586732, 1.875045, Tracked, 0.4435883, -0.3023894, 1.658567, Tracked, 0.4038191, -0.3501044, 1.615584, Inferred, 0.2013382, -0.3993601, 1.617548, Tracked, 0.1577083, -0.7326289, 1.5551, Tracked, 0.1109201, -1.132903, 1.517557, Inferred, 0.150961, -1.157495, 1.390514, Inferred, 0.3446147, -0.4143432, 1.675115, Tracked, 0.4164968, -0.7599904, 1.596037, Tracked, 0.4983916, -1.131076, 1.543479, Inferred, 0.5518106, -1.135042, 1.4203, Inferred, 0.2047707, 0.1261352, 1.801223, Tracked, 0.2311092, -0.3454341, 1.488468, Tracked, 0.2191485, -0.252131, 1.510713, Tracked, 0.3623842, -0.3846123, 1.550055, Tracked, 0.4354952, -0.4273242, 1.622429, Tracked,
Kinect 2: 3.397032, 0.2844845, -0.4167089, 1.685245, Tracked, 0.2495518, -0.1007918, 1.751816, Tracked, 0.2225159, 0.2043844, 1.794693, Tracked, 0.2880305, 0.3395777, 1.816364, Tracked, 0.07978915, 0.08326112, 1.692454, Tracked, 0.01779065, -0.1321879, 1.591661, Tracked, 0.1381937, -0.2623749, 1.521126, Tracked, 0.1813401, -0.2957758, 1.526455, Inferred, 0.40421, 0.06888315, 1.868356, Tracked, 0.4699526, -0.1588261, 1.880716, Tracked, 0.4440231, -0.2993845, 1.662408, Tracked, 0.4040852, -0.3479578, 1.616905, Inferred, 0.207848, -0.3998596, 1.619401, Tracked, 0.1597443, -0.7324782, 1.556759, Tracked, 0.1077921, -1.132323, 1.518925, Inferred, 0.1493947, -1.156942, 1.392499, Inferred, 0.3492683, -0.4158089, 1.679412, Tracked, 0.4273141, -0.760693, 1.601452, Tracked, 0.5154787, -1.129807, 1.550232, Inferred, 0.570229, -1.134613, 1.4283, Inferred, 0.2288832, 0.1293754, 1.787379, Tracked, 0.2466212, -0.3350578, 1.489849, Tracked, 0.2384619, -0.2452171, 1.523, Tracked, 0.3629751, -0.3850338, 1.546774, Tracked, 0.4360252, -0.421256, 1.625432, Tracked,
Kinect 2: 3.4287325, 0.2909583, -0.4177991, 1.689087, Tracked, 0.2590955, -0.1012689, 1.751181, Tracked, 0.2298386, 0.2041714, 1.792605, Tracked, 0.3026463, 0.3362876, 1.814213, Tracked, 0.09040622, 0.08218233, 1.689668, Tracked, 0.02470148, -0.1310691, 1.590713, Tracked, 0.1439483, -0.2634151, 1.522792, Tracked, 0.1869237, -0.2967103, 1.529297, Inferred, 0.4144366, 0.06795707, 1.874225, Tracked, 0.4758792, -0.1572141, 1.891562, Tracked, 0.4791621, -0.2940313, 1.689937, Tracked, 0.422242, -0.3079057, 1.646056, Tracked, 0.2153686, -0.3999915, 1.621749, Tracked, 0.1628747, -0.7314739, 1.559195, Tracked, 0.1057365, -1.131257, 1.521338, Inferred, 0.1484628, -1.15671, 1.395764, Inferred, 0.3546256, -0.4179521, 1.685027, Tracked, 0.4411506, -0.758621, 1.606625, Tracked, 0.5392587, -1.126948, 1.554535, Inferred, 0.5960901, -1.130748, 1.43408, Inferred, 0.237224, 0.1292013, 1.785215, Tracked, 0.2497054, -0.3369952, 1.494309, Tracked, 0.2422926, -0.2457109, 1.524321, Tracked, 0.3865184, -0.3643278, 1.573691, Tracked, 0.4560877, -0.3717469, 1.6605, Tracked,
Kinect 2: 3.463162, 0.296822, -0.4181891, 1.692445, Tracked, 0.2690541, -0.1008814, 1.751246, Tracked, 0.2428971, 0.2052121, 1.790376, Tracked, 0.3167449, 0.3354326, 1.815182, Tracked, 0.1037164, 0.08283095, 1.687496, Tracked, 0.03315988, -0.1294449, 1.590054, Tracked, 0.1493372, -0.2647303, 1.522512, Tracked, 0.192197, -0.2985038, 1.532061, Inferred, 0.4259107, 0.06337032, 1.884323, Tracked, 0.480367, -0.1565581, 1.898303, Tracked, 0.4871103, -0.276026, 1.712596, Tracked, 0.4338829, -0.2945896, 1.662239, Inferred, 0.2223542, -0.3991407, 1.622944, Tracked, 0.1660344, -0.7288503, 1.561705, Tracked, 0.1041049, -1.129376, 1.525203, Inferred, 0.1493306, -1.156234, 1.401449, Inferred, 0.3595539, -0.4197256, 1.691069, Tracked, 0.4510839, -0.7642533, 1.615154, Tracked, 0.5518519, -1.127042, 1.566759, Inferred, 0.6115882, -1.131276, 1.448653, Inferred, 0.2495942, 0.1301484, 1.783403, Tracked, 0.2548754, -0.3406854, 1.495575, Tracked, 0.2415213, -0.2467118, 1.525414, Tracked, 0.3965674, -0.3462048, 1.589554, Tracked, 0.4661863, -0.3637707, 1.677823, Tracked,
Kinect 2: 3.4961614, 0.3029025, -0.4193211, 1.69508, Tracked, 0.2796101, -0.1016711, 1.751357, Tracked, 0.2572019, 0.2046784, 1.788683, Tracked, 0.3377545, 0.3307374, 1.817235, Tracked, 0.1134774, 0.08365431, 1.686151, Tracked, 0.04039436, -0.1281054, 1.588948, Tracked, 0.1560561, -0.2641974, 1.522151, Tracked, 0.1990922, -0.2979174, 1.531288, Inferred, 0.435664, 0.05807231, 1.891277, Tracked, 0.4858235, -0.1568623, 1.904268, Tracked, 0.488904, -0.2727834, 1.71634, Tracked, 0.4519182, -0.3070703, 1.675291, Tracked, 0.2294134, -0.3990605, 1.623877, Tracked, 0.1686893, -0.726052, 1.56304, Tracked, 0.1009515, -1.127768, 1.526697, Inferred, 0.1473944, -1.155661, 1.404028, Inferred, 0.3643526, -0.4220294, 1.695275, Tracked, 0.4577315, -0.7687164, 1.621625, Tracked, 0.5591011, -1.128921, 1.576075, Inferred, 0.6205352, -1.133869, 1.459543, Inferred, 0.2629775, 0.1295863, 1.78207, Tracked, 0.2626476, -0.3410105, 1.496677, Tracked, 0.2477031, -0.2463427, 1.52358, Tracked, 0.4424481, -0.392259, 1.640819, Tracked, 0.4738799, -0.3683864, 1.6811, Tracked,
