Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZKinect 2: 0.0100145, 0.2800481, -0.3248773, 1.408565, 0.2664042, 0.0007159363, 1.484961, 0.2509657, 0.3100855, 1.544931, 0.2496771, 0.466208, 1.577577, 0.07221103, 0.1853814, 1.501587, 0.001402532, -0.03246336, 1.463636, 0.1003179, -0.1953968, 1.30829, 0.1455001, -0.2309875, 1.30272, 0.426441, 0.1948551, 1.520968, 0.5203133, -0.02980459, 1.535593, 0.5210053, -0.2068806, 1.44409, 0.4680379, -0.2265567, 1.405903, 0.1891164, -0.3197597, 1.370631, 0.1728075, -0.633521, 1.325022, 0.1587513, -1.007972, 1.307837, 0.1580932, -1.028828, 1.179218, 0.3564841, -0.313467, 1.37481, 0.3945154, -0.6144292, 1.273622, 0.4491541, -0.9827259, 1.187626, 0.4526553, -0.9838899, 1.055328, 0.2551003, 0.2347758, 1.532358, 0.1817494, -0.2627251, 1.277338, 0.07607958, -0.2742926, 1.315594, 0.4488241, -0.261941, 1.363654, 0.4485077, -0.201406, 1.400154,
Kinect 2: 0.0439754, 0.2762247, -0.3260429, 1.409601, 0.2621247, -0.0004824788, 1.486619, 0.2463366, 0.3087907, 1.547206, 0.2441276, 0.464866, 1.581089, 0.06788459, 0.1849864, 1.501863, -0.003275438, -0.03286764, 1.462308, 0.09616706, -0.1963866, 1.308215, 0.1403918, -0.2320586, 1.302275, 0.4178491, 0.1947151, 1.525788, 0.4984338, 0.007747768, 1.559851, 0.4699221, -0.2116386, 1.420187, 0.4312447, -0.2630402, 1.361311, 0.1856684, -0.3208806, 1.370934, 0.1704494, -0.6345583, 1.325413, 0.1575458, -1.009929, 1.308334, 0.1584594, -1.030706, 1.180229, 0.3524222, -0.3146327, 1.37662, 0.3925222, -0.6165242, 1.275388, 0.4492365, -0.9841231, 1.189751, 0.4542785, -0.9849842, 1.058033, 0.2505477, 0.2335082, 1.53448, 0.1807608, -0.2623191, 1.278132, 0.07107107, -0.2743633, 1.319182, 0.427956, -0.334141, 1.312646, 0.3846894, -0.2264921, 1.325667,
Kinect 2: 0.0763441, 0.272568, -0.327508, 1.410474, 0.2582138, -0.001843893, 1.488099, 0.242238, 0.3074926, 1.549273, 0.2388297, 0.4634774, 1.58359, 0.06142853, 0.1832715, 1.502466, -0.007785677, -0.03168182, 1.462295, 0.09020047, -0.1979317, 1.30747, 0.1340525, -0.236229, 1.30261, 0.4138858, 0.1934387, 1.529042, 0.4932088, 0.001328643, 1.560006, 0.4647841, -0.2182683, 1.420197, 0.4269209, -0.2693306, 1.357828, 0.1820406, -0.3226302, 1.3715, 0.1680236, -0.6354768, 1.325716, 0.1563596, -1.012506, 1.308293, 0.1581929, -1.033046, 1.180554, 0.3489755, -0.3157403, 1.377711, 0.3882689, -0.618686, 1.278397, 0.4438826, -0.9871778, 1.195194, 0.4495824, -0.9884228, 1.063954, 0.2464879, 0.2321952, 1.536402, 0.1732317, -0.266691, 1.279153, 0.06718299, -0.2764942, 1.318216, 0.4247853, -0.3402469, 1.311103, 0.3815365, -0.2270892, 1.326479,
Kinect 2: 0.1106552, 0.2697777, -0.3289388, 1.41158, 0.2545417, -0.002967912, 1.490169, 0.2375826, 0.306744, 1.552485, 0.2340819, 0.462328, 1.587295, 0.0575265, 0.1827579, 1.503883, -0.01251894, -0.03029979, 1.462589, 0.0523037, -0.1666787, 1.328578, 0.09472014, -0.2066394, 1.317348, 0.4093702, 0.1919787, 1.532356, 0.4927995, -0.00202398, 1.561087, 0.5195958, -0.1750133, 1.465899, 0.4731364, -0.2058521, 1.429717, 0.179346, -0.324176, 1.372341, 0.1660322, -0.6361325, 1.326554, 0.1550688, -1.014311, 1.309097, 0.1576882, -1.034888, 1.181454, 0.3462719, -0.3169788, 1.379033, 0.3873522, -0.6193237, 1.279234, 0.4451339, -0.9878381, 1.195325, 0.4517033, -0.9887126, 1.06417, 0.2420817, 0.2313424, 1.539312, 0.1192884, -0.2775854, 1.278433, 0.05521794, -0.2506126, 1.3468, 0.4566546, -0.2408846, 1.391725, 0.4529541, -0.1804409, 1.4248,
Kinect 2: 0.1439276, 0.2677156, -0.3298501, 1.41225, 0.251608, -0.003899156, 1.491444, 0.2338355, 0.3058023, 1.554349, 0.2295671, 0.4613994, 1.589541, 0.05295836, 0.181866, 1.504969, -0.01816549, -0.02869368, 1.462809, 0.04552161, -0.1658841, 1.329078, 0.0886258, -0.2022419, 1.318488, 0.4063391, 0.191444, 1.53504, 0.4410375, -0.07280732, 1.535044, 0.4573449, -0.2264662, 1.406844, 0.4243991, -0.2623717, 1.364538, 0.1775166, -0.3252309, 1.37274, 0.1643369, -0.636409, 1.327151, 0.1534266, -1.015955, 1.3099, 0.1564825, -1.036747, 1.182087, 0.3440688, -0.3176962, 1.37997, 0.3858718, -0.6195425, 1.279816, 0.4446616, -0.9887301, 1.19524, 0.4517633, -0.9894174, 1.063852, 0.2385268, 0.2304021, 1.541035, 0.1117848, -0.2781504, 1.280725, 0.05183392, -0.2413492, 1.362862, 0.4268352, -0.3358113, 1.319535, 0.3774471, -0.2419592, 1.309778,
Kinect 2: 0.1759145, 0.2649142, -0.3305272, 1.412666, 0.2477806, -0.004745904, 1.49282, 0.2290209, 0.3047047, 1.556827, 0.2260288, 0.4602981, 1.59106, 0.04977961, 0.1817961, 1.505842, -0.02103346, -0.02748833, 1.462432, 0.04381377, -0.1650894, 1.329732, 0.08634504, -0.2028366, 1.319166, 0.4049773, 0.1905054, 1.537708, 0.4434942, -0.07287049, 1.540883, 0.4562041, -0.2234606, 1.408338, 0.4225388, -0.2590666, 1.365071, 0.174759, -0.3260025, 1.373007, 0.1615225, -0.6376924, 1.327293, 0.1504804, -1.01747, 1.309907, 0.1541139, -1.038415, 1.181875, 0.3413971, -0.3182412, 1.380487, 0.3846509, -0.6191475, 1.280101, 0.4454659, -0.9893259, 1.194839, 0.4533836, -0.98975, 1.063224, 0.2339493, 0.2293724, 1.543227, 0.1072616, -0.2776359, 1.283411, 0.05120014, -0.2437607, 1.358513, 0.4233829, -0.3288033, 1.318998, 0.3768476, -0.2417091, 1.30962,
Kinect 2: 0.210965, 0.2619398, -0.3315789, 1.413545, 0.2443325, -0.00568223, 1.494348, 0.2253117, 0.3039021, 1.558872, 0.2215966, 0.4594386, 1.593045, 0.04695242, 0.181442, 1.506699, -0.02442337, -0.0278615, 1.462387, 0.04090112, -0.1650444, 1.329467, 0.08782872, -0.182652, 1.325869, 0.4021241, 0.1896339, 1.539578, 0.4425251, -0.07362516, 1.54006, 0.4553662, -0.2240887, 1.407378, 0.4216011, -0.2602467, 1.363907, 0.1720968, -0.327128, 1.373698, 0.1600747, -0.6385017, 1.327729, 0.1503742, -1.019325, 1.310021, 0.1546265, -1.040287, 1.181743, 0.3382746, -0.3191594, 1.381527, 0.3832603, -0.6182302, 1.279845, 0.4466611, -0.9895718, 1.192319, 0.4551607, -0.9894456, 1.060422, 0.2302852, 0.2285337, 1.545156, 0.1247064, -0.2293658, 1.288927, 0.04867143, -0.2306372, 1.363026, 0.4221964, -0.3316578, 1.316399, 0.3769958, -0.2378754, 1.314873,
Kinect 2: 0.2429416, 0.2603176, -0.3318785, 1.413761, 0.2422769, -0.006180583, 1.495146, 0.222854, 0.3031254, 1.560313, 0.2177313, 0.4582441, 1.595106, 0.0431848, 0.1801837, 1.508033, -0.02842756, -0.02836058, 1.462624, 0.03679763, -0.1662344, 1.33041, 0.08485218, -0.1824479, 1.327041, 0.4001473, 0.1893637, 1.541197, 0.4316114, -0.07594099, 1.526664, 0.4543628, -0.2310269, 1.401538, 0.4191622, -0.2670057, 1.359629, 0.1703732, -0.3277418, 1.374038, 0.1585887, -0.6398169, 1.32811, 0.1491435, -1.020655, 1.310476, 0.1533955, -1.041665, 1.182232, 0.3367968, -0.3191709, 1.381612, 0.3828574, -0.6179871, 1.279364, 0.4476379, -0.9896551, 1.191016, 0.4562228, -0.9892601, 1.059104, 0.227923, 0.2278316, 1.546432, 0.1216876, -0.2283438, 1.289108, 0.04753758, -0.2312913, 1.364897, 0.4259304, -0.3392232, 1.317695, 0.3765602, -0.2431398, 1.312792,
Kinect 2: 0.2760639, 0.2585027, -0.3323331, 1.414244, 0.239554, -0.006826798, 1.496432, 0.2192323, 0.3022593, 1.562495, 0.2131571, 0.4574993, 1.597276, 0.03988679, 0.178819, 1.509202, -0.03030983, -0.02862342, 1.463542, 0.03510547, -0.1663125, 1.331221, 0.08283872, -0.1822762, 1.327113, 0.3987902, 0.1878692, 1.542403, 0.4240006, -0.07809006, 1.516195, 0.4551399, -0.2364424, 1.397821, 0.4203691, -0.2718532, 1.356416, 0.1687962, -0.3285704, 1.374777, 0.1577293, -0.6403555, 1.328053, 0.1490678, -1.022146, 1.309429, 0.1534559, -1.042979, 1.180837, 0.3347385, -0.3192405, 1.381837, 0.3811568, -0.6159066, 1.277737, 0.4470796, -0.9891925, 1.186176, 0.4556912, -0.9881297, 1.053882, 0.224521, 0.22702, 1.548386, 0.1214488, -0.2285189, 1.289179, 0.04529165, -0.231245, 1.363193, 0.4316488, -0.3460081, 1.320399, 0.3811535, -0.2813842, 1.304103,
Kinect 2: 0.3090492, 0.2565064, -0.3326613, 1.414681, 0.237059, -0.007232049, 1.497604, 0.2163519, 0.3017678, 1.564402, 0.2099029, 0.4565999, 1.599423, 0.03729381, 0.1781427, 1.510971, -0.03257528, -0.02870796, 1.465332, 0.03202638, -0.1665792, 1.332787, 0.08050189, -0.1820721, 1.330346, 0.3974943, 0.1880583, 1.544119, 0.4223867, -0.07778038, 1.514089, 0.4547217, -0.2366831, 1.396891, 0.41913, -0.2732375, 1.355105, 0.1669728, -0.3291871, 1.375392, 0.1573261, -0.6411015, 1.32813, 0.1503066, -1.023368, 1.30885, 0.1548717, -1.044093, 1.179962, 0.3326771, -0.3192583, 1.382067, 0.3799134, -0.6137543, 1.276609, 0.447563, -0.9885754, 1.182416, 0.4561816, -0.9869743, 1.049782, 0.2217243, 0.2265481, 1.550111, 0.1162304, -0.2308657, 1.291092, 0.04770545, -0.2347249, 1.363088, 0.4306506, -0.3460822, 1.319178, 0.3790975, -0.2849906, 1.299421,
Kinect 2: 0.3444966, 0.2552744, -0.3331505, 1.414953, 0.2352555, -0.007801919, 1.498479, 0.2140033, 0.301139, 1.565915, 0.2056225, 0.455737, 1.601278, 0.03403216, 0.1779115, 1.513976, -0.03578268, -0.02983634, 1.468553, 0.02914633, -0.1665792, 1.334949, 0.07873898, -0.1829505, 1.331789, 0.3959366, 0.187922, 1.544608, 0.4390844, -0.05017126, 1.559524, 0.4493811, -0.2158179, 1.409805, 0.4162584, -0.2575638, 1.360512, 0.1658261, -0.3299046, 1.375812, 0.1564506, -0.6415214, 1.328071, 0.1497083, -1.024421, 1.308184, 0.1535823, -1.04504, 1.179002, 0.3314344, -0.3195125, 1.382187, 0.3794055, -0.6131685, 1.275504, 0.4481718, -0.9882327, 1.179467, 0.4561772, -0.9862795, 1.046486, 0.2195067, 0.2259301, 1.551464, 0.118682, -0.2321597, 1.291311, 0.04622038, -0.2347712, 1.361806, 0.4155742, -0.3260139, 1.311048, 0.3658612, -0.259557, 1.3089,
