Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZKinect 2: 0.0282392, 0.1198351, -0.337046, 1.429517, 0.09479786, -0.0140517, 1.494569, 0.07125084, 0.2920103, 1.541599, 0.127726, 0.4427168, 1.556512, -0.08964437, 0.1841409, 1.498307, -0.1680358, -0.02911416, 1.46858, -0.1148365, -0.1956472, 1.358618, -0.0661742, -0.2421832, 1.338044, 0.2945659, 0.1723937, 1.521597, 0.3662277, -0.05724423, 1.518259, 0.2890839, -0.2575158, 1.379052, 0.2549002, -0.3203338, 1.333973, 0.03002217, -0.3268705, 1.38155, 0.01029671, -0.6246989, 1.332054, -0.01545478, -1.039709, 1.311298, -0.01193437, -1.060995, 1.174342, 0.2033771, -0.329357, 1.400812, 0.2603146, -0.6327778, 1.303462, 0.3371629, -1.020721, 1.22209, 0.3485596, -1.023356, 1.081983, 0.07702322, 0.2175762, 1.532486, -0.03964625, -0.3110845, 1.289517, -0.09573545, -0.282193, 1.387334, 0.2279758, -0.3765383, 1.287607, 0.2179954, -0.2852533, 1.308044,
Kinect 2: 0.059135, 0.1208536, -0.3376896, 1.429621, 0.1034587, -0.01249598, 1.494218, 0.09463768, 0.3000124, 1.53995, 0.1336815, 0.4454143, 1.557518, -0.08835637, 0.1841923, 1.497309, -0.1676547, -0.02821155, 1.468344, -0.1149989, -0.1952731, 1.359064, -0.06631946, -0.2420949, 1.338338, 0.296954, 0.1699882, 1.523641, 0.3653829, -0.05905306, 1.519188, 0.3363488, -0.2316848, 1.410573, 0.2884268, -0.2692417, 1.378109, 0.03090913, -0.3273062, 1.381337, 0.01019642, -0.6244075, 1.331841, -0.01695586, -1.039858, 1.311035, -0.01257025, -1.061124, 1.174113, 0.2044644, -0.3301961, 1.401306, 0.2590781, -0.6328685, 1.30389, 0.3335078, -1.022238, 1.221989, 0.3454172, -1.025072, 1.082027, 0.09622405, 0.2236338, 1.531215, -0.04045952, -0.311112, 1.289642, -0.09753256, -0.282805, 1.389389, 0.2781302, -0.3448223, 1.328516, 0.2489431, -0.248372, 1.341516,
Kinect 2: 0.0924048, 0.122073, -0.3379253, 1.429663, 0.103556, -0.01254503, 1.494198, 0.09159981, 0.2987767, 1.540146, 0.13799, 0.4444673, 1.559008, -0.08669377, 0.1843556, 1.496089, -0.1670975, -0.02838975, 1.467164, -0.1148831, -0.1961155, 1.358846, -0.06689081, -0.2428497, 1.337706, 0.2971788, 0.1715005, 1.524228, 0.3653847, -0.05969174, 1.519775, 0.3368416, -0.2316281, 1.409899, 0.2882313, -0.2692516, 1.377691, 0.03228258, -0.3273717, 1.381114, 0.01016991, -0.6243114, 1.33182, -0.01884511, -1.039593, 1.311277, -0.01433331, -1.060995, 1.174416, 0.2054607, -0.3305441, 1.401578, 0.2587124, -0.6335558, 1.304463, 0.3314191, -1.023146, 1.222968, 0.3435891, -1.026054, 1.083064, 0.09491649, 0.2230452, 1.531292, -0.0412823, -0.3112783, 1.29012, -0.09999564, -0.2906855, 1.385247, 0.2772544, -0.3446541, 1.327653, 0.2498966, -0.2487883, 1.340863,
Kinect 2: 0.1259401, 0.1228751, -0.3386387, 1.429437, 0.1086149, -0.01214727, 1.493704, 0.09936024, 0.3004639, 1.539755, 0.1421663, 0.4434696, 1.560168, -0.0760579, 0.1846204, 1.481135, -0.1671729, -0.02827746, 1.465155, -0.1146037, -0.1968463, 1.358521, -0.066116, -0.2450145, 1.334919, 0.2995154, 0.1692193, 1.526326, 0.3653125, -0.06050954, 1.52049, 0.3379739, -0.2316775, 1.409064, 0.2897654, -0.2691597, 1.377775, 0.03330323, -0.3278819, 1.380217, 0.01000366, -0.6239957, 1.331618, -0.02070365, -1.039716, 1.311999, -0.01113347, -1.061795, 1.17575, 0.2061897, -0.3315937, 1.401945, 0.2584688, -0.633871, 1.304709, 0.3302847, -1.024236, 1.222742, 0.347246, -1.026634, 1.083713, 0.1017771, 0.2243817, 1.530859, -0.04009991, -0.313796, 1.285362, -0.09837604, -0.2850414, 1.39095, 0.2773349, -0.3450177, 1.327848, 0.2524207, -0.2502829, 1.339559,
Kinect 2: 0.158957, 0.1232154, -0.338791, 1.429283, 0.111517, -0.01154861, 1.493158, 0.1036526, 0.301461, 1.538993, 0.1463986, 0.4419118, 1.560862, -0.07620639, 0.1849161, 1.48235, -0.1677847, -0.02675129, 1.463103, -0.1142416, -0.196075, 1.358376, -0.06720131, -0.2418476, 1.335123, 0.3016353, 0.1676214, 1.52852, 0.365537, -0.0608632, 1.52112, 0.3389508, -0.2309564, 1.407798, 0.2896999, -0.2686071, 1.377286, 0.03375394, -0.3277647, 1.379724, 0.009897667, -0.6237985, 1.331467, -0.0215489, -1.039333, 1.312318, -0.01174762, -1.061567, 1.176168, 0.206533, -0.3320287, 1.402047, 0.2570662, -0.6340462, 1.304284, 0.326844, -1.024951, 1.221462, 0.3438424, -1.027324, 1.082459, 0.1057123, 0.2253067, 1.530146, -0.04082846, -0.3104641, 1.286492, -0.09931844, -0.2844483, 1.387762, 0.278157, -0.3450645, 1.328292, 0.2513662, -0.250178, 1.339459,
Kinect 2: 0.191846, 0.1241229, -0.3388472, 1.429169, 0.114371, -0.01102371, 1.493045, 0.1068502, 0.3019288, 1.539017, 0.1498144, 0.4415812, 1.562187, -0.07616989, 0.1850924, 1.483076, -0.1680352, -0.02581548, 1.460589, -0.11365, -0.1953549, 1.35675, -0.06618948, -0.2422171, 1.333628, 0.3014198, 0.1689938, 1.528819, 0.3655014, -0.06292895, 1.522558, 0.340104, -0.2316563, 1.406831, 0.2911033, -0.269094, 1.378379, 0.03480921, -0.3275476, 1.379264, 0.009887858, -0.6237952, 1.331389, -0.02291285, -1.038788, 1.312779, -0.01355245, -1.061185, 1.176663, 0.2072611, -0.3322659, 1.402236, 0.2568624, -0.6343634, 1.304828, 0.3255078, -1.025509, 1.222427, 0.3422019, -1.028064, 1.083403, 0.1088403, 0.2258133, 1.530129, -0.03880542, -0.3105113, 1.285655, -0.09933363, -0.2811787, 1.392286, 0.2792077, -0.3460673, 1.329201, 0.2543439, -0.2496691, 1.341365,
Kinect 2: 0.2259559, 0.1246474, -0.3391958, 1.428962, 0.1160374, -0.01077163, 1.492795, 0.1092014, 0.3026805, 1.538813, 0.1533348, 0.4412715, 1.563015, -0.06847014, 0.1849065, 1.47533, -0.168707, -0.02274697, 1.457176, -0.114366, -0.1937966, 1.356078, -0.06811662, -0.2409088, 1.332753, 0.3014809, 0.169951, 1.52932, 0.3657019, -0.06313495, 1.52418, 0.3425737, -0.2316962, 1.407764, 0.2915641, -0.2677899, 1.379607, 0.03540739, -0.3277061, 1.378525, 0.009965661, -0.6240725, 1.331235, -0.02348007, -1.038697, 1.313443, -0.01165277, -1.06155, 1.177765, 0.207804, -0.3328743, 1.402492, 0.2570661, -0.6351115, 1.306034, 0.3252936, -1.026414, 1.224861, 0.3443829, -1.029054, 1.086407, 0.1110174, 0.2264424, 1.529907, -0.03963977, -0.3100722, 1.284426, -0.09820119, -0.2839639, 1.386669, 0.2814291, -0.3453447, 1.331766, 0.2551175, -0.2516559, 1.340554,
Kinect 2: 0.2610706, 0.1253722, -0.3394914, 1.428811, 0.1175286, -0.01045636, 1.492713, 0.1108859, 0.3033734, 1.538854, 0.1580121, 0.4413463, 1.564298, -0.06630961, 0.1851249, 1.473421, -0.1694464, -0.02010332, 1.454466, -0.1149472, -0.1915135, 1.354141, -0.06659131, -0.2394289, 1.330599, 0.3016642, 0.1704786, 1.530048, 0.364023, -0.06255616, 1.527537, 0.3448648, -0.2300415, 1.408794, 0.2938088, -0.2634129, 1.383374, 0.03639102, -0.327834, 1.377678, 0.009763461, -0.6241874, 1.331181, -0.02523126, -1.038435, 1.314493, -0.01284618, -1.061716, 1.17906, 0.2084193, -0.3333477, 1.40292, 0.2566167, -0.6353037, 1.306487, 0.3236588, -1.027091, 1.225188, 0.3433752, -1.029729, 1.086895, 0.1126612, 0.2270502, 1.529914, -0.0412868, -0.3098961, 1.285568, -0.0979958, -0.2852297, 1.386562, 0.2838714, -0.3452351, 1.338145, 0.2597883, -0.2542869, 1.340108,
Kinect 2: 0.2919927, 0.1258564, -0.3400245, 1.428525, 0.1186987, -0.01037358, 1.492484, 0.1126938, 0.304001, 1.5387, 0.1605779, 0.4411557, 1.564734, -0.06388869, 0.1847747, 1.471712, -0.1709501, -0.01709111, 1.450213, -0.1149713, -0.189015, 1.351836, -0.06758301, -0.2360393, 1.329573, 0.3084616, 0.1629081, 1.540383, 0.3628568, -0.06300528, 1.529747, 0.3477229, -0.2295478, 1.409141, 0.2971776, -0.2605176, 1.385921, 0.03706686, -0.3280422, 1.376836, 0.009612593, -0.6244298, 1.331047, -0.02644016, -1.038246, 1.315344, -0.01047332, -1.062167, 1.180681, 0.2087444, -0.3343256, 1.403131, 0.2565209, -0.635349, 1.306509, 0.3233512, -1.027793, 1.224629, 0.3464743, -1.030098, 1.087212, 0.1142991, 0.2275333, 1.529734, -0.03938279, -0.306423, 1.281857, -0.09931795, -0.2773687, 1.387407, 0.2870394, -0.3453185, 1.342144, 0.2664628, -0.2593526, 1.339719,
Kinect 2: 0.326169, 0.1263468, -0.3402964, 1.428128, 0.1200222, -0.01032214, 1.49208, 0.1146077, 0.3041689, 1.538385, 0.163679, 0.4405213, 1.564752, -0.06246581, 0.1847585, 1.47072, -0.171277, -0.01423254, 1.446725, -0.1164846, -0.1875066, 1.350349, -0.06973955, -0.2352367, 1.328781, 0.3070847, 0.1654274, 1.539237, 0.3619975, -0.06270681, 1.532539, 0.3490856, -0.2288415, 1.41119, 0.2978175, -0.25689, 1.386352, 0.03768752, -0.3281224, 1.375815, 0.009646812, -0.6252471, 1.330842, -0.02699743, -1.037992, 1.316288, -0.01124913, -1.06225, 1.181762, 0.209061, -0.3346644, 1.403147, 0.2564536, -0.6354553, 1.306589, 0.32288, -1.028053, 1.224704, 0.3458653, -1.030402, 1.087289, 0.1160695, 0.227684, 1.529392, -0.04149609, -0.3061931, 1.281671, -0.09957701, -0.2776409, 1.387373, 0.2891787, -0.3456443, 1.34382, 0.2666693, -0.2567959, 1.339193,
Kinect 2: 0.3591649, 0.1268337, -0.3407832, 1.427703, 0.1208506, -0.01036937, 1.491851, 0.1156061, 0.304336, 1.538336, 0.1660476, 0.4403485, 1.564856, -0.06113616, 0.1848093, 1.470146, -0.1718914, -0.01268489, 1.443884, -0.1170779, -0.1863195, 1.348375, -0.06900164, -0.2347281, 1.327109, 0.3096582, 0.1611365, 1.543164, 0.3610215, -0.06294557, 1.535421, 0.3494474, -0.2275927, 1.411902, 0.2979052, -0.2562542, 1.388025, 0.03843253, -0.3283156, 1.374593, 0.009850435, -0.625691, 1.330478, -0.02741097, -1.037811, 1.317115, -0.0102667, -1.062571, 1.183061, 0.2093523, -0.3354497, 1.403289, 0.256035, -0.6355442, 1.306345, 0.3217924, -1.028622, 1.223704, 0.346077, -1.030767, 1.086666, 0.1170277, 0.2278037, 1.529296, -0.04347038, -0.3059848, 1.282679, -0.09775876, -0.282703, 1.385654, 0.2904736, -0.3415774, 1.343972, 0.2662158, -0.2534432, 1.340984,
